Parameter S1 S1_conf ST ST_conf
k323 k359 -0.007776 0.015834
k323 k360 -0.007783 0.015838
k323 k361 -0.007772 0.015833
k323 k362 -0.007776 0.015833
k323 k363 -0.007776 0.015833
k323 k364 -0.007776 0.015833
k323 k365 -0.007776 0.015833
k323 k366 -0.007776 0.015833
k323 k367 -0.007776 0.015833
k323 k368 -0.007776 0.015833
k323 k369 -0.007776 0.015833
k323 k370 -0.007776 0.015833
k323 k371 -0.007776 0.015833
k323 k372 -0.007776 0.015833
k323 k373 -0.007776 0.015833
k323 k374 -0.007775 0.015833
k323 k375 -0.007776 0.015833
k323 k376 -0.007776 0.015833
k323 k377 -0.007776 0.015833
k323 k378 -0.007776 0.015833
k323 k379 -0.007776 0.015833
k323 k380 -0.007776 0.015833
k323 k381 -0.007776 0.015833
k323 k382 -0.007776 0.015833
k323 k383 -0.007776 0.015833
k323 k384 -0.007776 0.015833
k323 k385 -0.007778 0.015834
k323 k386 -0.007776 0.015833
k323 k387 -0.007776 0.015833
k323 k388 -0.007776 0.015833
k323 k389 -0.007776 0.015833
k323 k390 -0.007776 0.015833
k323 k391 -0.007775 0.015833
k323 k392 -0.007776 0.015833
k323 k393 -0.007776 0.015833
k323 k394 -0.007776 0.015833
k323 k395 -0.007776 0.015833
k323 k396 -0.007769 0.015821
k323 k397 -0.007776 0.015833
k323 k398 -0.007787 0.015832
k323 k399 -0.007774 0.015833
k323 k400 -0.007778 0.015833
k323 k401 -0.007775 0.015833
k323 k402 -0.007773 0.015829
k323 k403 -0.007774 0.015829
k323 k404 -0.007773 0.015833
k323 k405 -0.007776 0.015833
k324 k325 -0.001853 0.020169
k324 k326 -0.001853 0.020169
k324 k327 -0.001853 0.020169
k324 k328 -0.001853 0.020169
k324 k329 -0.001853 0.020169
k324 k330 -0.001854 0.020170
k324 k331 -0.001853 0.020169
k324 k332 -0.001853 0.020169
k324 k333 -0.001899 0.020229
k324 k334 -0.001853 0.020169
k324 k335 -0.001853 0.020169
k324 k336 -0.001853 0.020169
k324 k337 -0.001473 0.020643
k324 k338 -0.001850 0.020169
k324 k339 -0.001859 0.020151
k324 k340 -0.001815 0.020182
k324 k341 -0.001931 0.020073
k324 k342 -0.001853 0.020169
k324 k343 -0.001853 0.020169
k324 k344 -0.001853 0.020169
k324 k345 -0.001853 0.020169
k324 k346 -0.001853 0.020169
k324 k347 -0.001853 0.020169
k324 k348 -0.001853 0.020169
k324 k349 -0.001853 0.020169
k324 k350 -0.001853 0.020169
k324 k351 -0.001852 0.020170
k324 k352 -0.001853 0.020169
k324 k353 -0.001853 0.020169
k324 k354 -0.001860 0.020159
k324 k355 -0.001853 0.020169
k324 k356 -0.001853 0.020169
k324 k357 -0.001853 0.020169
k324 k358 -0.001951 0.020049
k324 k359 -0.001856 0.020165
k324 k360 -0.001856 0.020171
k324 k361 -0.001804 0.020228
k324 k362 -0.001853 0.020169
k324 k363 -0.001853 0.020169
k324 k364 -0.001853 0.020169
k324 k365 -0.001853 0.020169
k324 k366 -0.001853 0.020169
k324 k367 -0.001853 0.020169
k324 k368 -0.001853 0.020169
k324 k369 -0.001853 0.020169
k324 k370 -0.001853 0.020169
k324 k371 -0.001853 0.020169
k324 k372 -0.001853 0.020169
k324 k373 -0.001853 0.020169
k324 k374 -0.001853 0.020169
k324 k375 -0.001853 0.020169
k324 k376 -0.001853 0.020169
k324 k377 -0.001853 0.020169
k324 k378 -0.001853 0.020169
k324 k379 -0.001853 0.020169
k324 k380 -0.001853 0.020169
k324 k381 -0.001853 0.020169
k324 k382 -0.001853 0.020169
k324 k383 -0.001853 0.020169
k324 k384 -0.001853 0.020169
k324 k385 -0.001853 0.020169
k324 k386 -0.001853 0.020169
k324 k387 -0.001853 0.020169
k324 k388 -0.001853 0.020169
k324 k389 -0.001853 0.020169
k324 k390 -0.001853 0.020169
k324 k391 -0.001852 0.020168
k324 k392 -0.001853 0.020168
k324 k393 -0.001851 0.020171
k324 k394 -0.001853 0.020169
k324 k395 -0.001853 0.020169
k324 k396 -0.001846 0.020159
k324 k397 -0.001853 0.020169
k324 k398 -0.001854 0.020167
k324 k399 -0.001853 0.020169
k324 k400 -0.001848 0.020175
k324 k401 -0.001853 0.020168
k324 k402 -0.001849 0.020166
k324 k403 -0.001855 0.020160
k324 k404 -0.001853 0.020169
k324 k405 -0.001853 0.020169
k325 k326 -0.008262 0.015629
k325 k327 -0.008262 0.015629
k325 k328 -0.008262 0.015629
k325 k329 -0.008262 0.015629
k325 k330 -0.008263 0.015631
k325 k331 -0.008262 0.015629
k325 k332 -0.008262 0.015629
k325 k333 -0.008306 0.015711
k325 k334 -0.008262 0.015629
k325 k335 -0.008262 0.015629
k325 k336 -0.008262 0.015629
k325 k337 -0.008262 0.015629
k325 k338 -0.008261 0.015627
k325 k339 -0.008258 0.015621
k325 k340 -0.008247 0.015605
k325 k341 -0.008262 0.015629
k325 k342 -0.008262 0.015629
k325 k343 -0.008262 0.015629
k325 k344 -0.008262 0.015629
k325 k345 -0.008262 0.015629
k325 k346 -0.008262 0.015629
k325 k347 -0.008262 0.015629
k325 k348 -0.008262 0.015629
k325 k349 -0.008262 0.015629
k325 k350 -0.008262 0.015629
k325 k351 -0.008262 0.015629
k325 k352 -0.008262 0.015629
k325 k353 -0.008262 0.015629
k325 k354 -0.008262 0.015629
k325 k355 -0.008262 0.015629
k325 k356 -0.008262 0.015629
k325 k357 -0.008262 0.015629
k325 k358 -0.008262 0.015629
k325 k359 -0.008262 0.015629
k325 k360 -0.008264 0.015633
k325 k361 -0.008261 0.015628
k325 k362 -0.008262 0.015629
k325 k363 -0.008262 0.015629
k325 k364 -0.008262 0.015629
k325 k365 -0.008262 0.015629
k325 k366 -0.008262 0.015629
k325 k367 -0.008262 0.015629
k325 k368 -0.008262 0.015629
k325 k369 -0.008262 0.015629
k325 k370 -0.008262 0.015629
k325 k371 -0.008262 0.015629
k325 k372 -0.008262 0.015629
k325 k373 -0.008262 0.015629
k325 k374 -0.008262 0.015629
k325 k375 -0.008262 0.015629
k325 k376 -0.008262 0.015629
k325 k377 -0.008262 0.015629
k325 k378 -0.008262 0.015629
k325 k379 -0.008262 0.015629
k325 k380 -0.008262 0.015629
k325 k381 -0.008262 0.015629
k325 k382 -0.008262 0.015629
k325 k383 -0.008262 0.015629
k325 k384 -0.008262 0.015629
k325 k385 -0.008262 0.015629
k325 k386 -0.008262 0.015629
k325 k387 -0.008262 0.015629
k325 k388 -0.008262 0.015629
k325 k389 -0.008262 0.015629
k325 k390 -0.008262 0.015629
k325 k391 -0.008262 0.015628
k325 k392 -0.008262 0.015629
k325 k393 -0.008262 0.015629
k325 k394 -0.008262 0.015629
k325 k395 -0.008262 0.015629
k325 k396 -0.008255 0.015616
k325 k397 -0.008262 0.015629
k325 k398 -0.008262 0.015629
k325 k399 -0.008262 0.015629
k325 k400 -0.008262 0.015629
k325 k401 -0.008262 0.015629
k325 k402 -0.008260 0.015624
k325 k403 -0.008260 0.015624
k325 k404 -0.008262 0.015629
k325 k405 -0.008262 0.015629
k326 k327 0.000052 0.000173
k326 k328 0.000052 0.000173
k326 k329 0.000052 0.000173
k326 k330 0.000052 0.000173
k326 k331 0.000052 0.000173
k326 k332 0.000052 0.000173
k326 k333 0.000051 0.000173
k326 k334 0.000052 0.000173
k326 k335 0.000052 0.000173
k326 k336 0.000052 0.000173
k326 k337 0.000053 0.000173
k326 k338 0.000052 0.000173
k326 k339 0.000054 0.000171
k326 k340 0.000048 0.000176
k326 k341 0.000052 0.000173
k326 k342 0.000052 0.000173
k326 k343 0.000052 0.000173
k326 k344 0.000052 0.000173
k326 k345 0.000052 0.000173
k326 k346 0.000052 0.000173
k326 k347 0.000052 0.000173
k326 k348 0.000052 0.000173
k326 k349 0.000052 0.000173
k326 k350 0.000052 0.000173
k326 k351 0.000052 0.000173
k326 k352 0.000052 0.000173
k326 k353 0.000052 0.000173
k326 k354 0.000052 0.000173
k326 k355 0.000052 0.000173
k326 k356 0.000052 0.000173
k326 k357 0.000052 0.000173
k326 k358 0.000052 0.000173
k326 k359 0.000052 0.000173
k326 k360 0.000052 0.000173
k326 k361 0.000052 0.000173
k326 k362 0.000052 0.000173
k326 k363 0.000052 0.000173
k326 k364 0.000052 0.000173
k326 k365 0.000052 0.000173
k326 k366 0.000052 0.000173
k326 k367 0.000052 0.000173
k326 k368 0.000052 0.000173
k326 k369 0.000052 0.000173
k326 k370 0.000052 0.000173
k326 k371 0.000052 0.000173
k326 k372 0.000052 0.000173
k326 k373 0.000052 0.000173
k326 k374 0.000052 0.000173
k326 k375 0.000052 0.000173
k326 k376 0.000052 0.000173
k326 k377 0.000052 0.000173
k326 k378 0.000052 0.000173
k326 k379 0.000052 0.000173
k326 k380 0.000052 0.000173
k326 k381 0.000052 0.000173
k326 k382 0.000052 0.000173
k326 k383 0.000052 0.000173
k326 k384 0.000052 0.000173
k326 k385 0.000052 0.000173
k326 k386 0.000052 0.000173
k326 k387 0.000052 0.000173
k326 k388 0.000052 0.000173
k326 k389 0.000052 0.000173
k326 k390 0.000052 0.000173
k326 k391 0.000052 0.000173
k326 k392 0.000052 0.000173
k326 k393 0.000052 0.000173
k326 k394 0.000052 0.000173
k326 k395 0.000052 0.000173
k326 k396 0.000052 0.000173
k326 k397 0.000052 0.000173
k326 k398 0.000052 0.000173
k326 k399 0.000052 0.000173
k326 k400 0.000052 0.000173
k326 k401 0.000052 0.000173
k326 k402 0.000051 0.000173
k326 k403 0.000052 0.000173
k326 k404 0.000052 0.000173
k326 k405 0.000052 0.000173
k327 k328 -0.029358 0.043217
k327 k329 -0.029358 0.043217
k327 k330 -0.029359 0.043218
k327 k331 -0.029358 0.043217
k327 k332 -0.029358 0.043217
k327 k333 -0.029402 0.043247
k327 k334 -0.029358 0.043217
k327 k335 -0.029358 0.043217
k327 k336 -0.029358 0.043217
k327 k337 -0.029358 0.043217
k327 k338 -0.029357 0.043216
k327 k339 -0.029354 0.043214
k327 k340 -0.029345 0.043208
k327 k341 -0.029358 0.043217
k327 k342 -0.029358 0.043217
k327 k343 -0.029358 0.043217
k327 k344 -0.029358 0.043217
k327 k345 -0.029358 0.043217
k327 k346 -0.029358 0.043217
k327 k347 -0.029358 0.043217
k327 k348 -0.029358 0.043217
k327 k349 -0.029358 0.043217
k327 k350 -0.029358 0.043217
k327 k351 -0.029358 0.043217
k327 k352 -0.029358 0.043217
k327 k353 -0.029358 0.043217
k327 k354 -0.029358 0.043217
k327 k355 -0.029358 0.043217
k327 k356 -0.029358 0.043217
k327 k357 -0.029358 0.043217
k327 k358 -0.029358 0.043217
k327 k359 -0.029358 0.043217
k327 k360 -0.029360 0.043218
k327 k361 -0.029357 0.043217
k327 k362 -0.029358 0.043217
k327 k363 -0.029358 0.043217
k327 k364 -0.029358 0.043217
k327 k365 -0.029358 0.043217
k327 k366 -0.029358 0.043217
k327 k367 -0.029358 0.043217
k327 k368 -0.029358 0.043217
k327 k369 -0.029358 0.043217
k327 k370 -0.029358 0.043217
k327 k371 -0.029358 0.043217
k327 k372 -0.029358 0.043217
k327 k373 -0.029358 0.043217
k327 k374 -0.029358 0.043217
k327 k375 -0.029358 0.043217
k327 k376 -0.029358 0.043217
k327 k377 -0.029358 0.043217
k327 k378 -0.029358 0.043217
k327 k379 -0.029358 0.043217
k327 k380 -0.029358 0.043217
k327 k381 -0.029358 0.043217
k327 k382 -0.029358 0.043217
k327 k383 -0.029358 0.043217
k327 k384 -0.029358 0.043217
k327 k385 -0.029358 0.043217
k327 k386 -0.029358 0.043217
k327 k387 -0.029358 0.043217
k327 k388 -0.029358 0.043217
k327 k389 -0.029358 0.043217
k327 k390 -0.029358 0.043217
k327 k391 -0.029357 0.043217
k327 k392 -0.029358 0.043217
k327 k393 -0.029358 0.043217
k327 k394 -0.029358 0.043217
k327 k395 -0.029358 0.043217
k327 k396 -0.029351 0.043212
k327 k397 -0.029358 0.043217
k327 k398 -0.029358 0.043217
k327 k399 -0.029358 0.043217
k327 k400 -0.029358 0.043217
k327 k401 -0.029358 0.043217
k327 k402 -0.029355 0.043215
k327 k403 -0.029355 0.043215
k327 k404 -0.029358 0.043217
k327 k405 -0.029358 0.043217
k328 k329 -0.008965 0.015663
k328 k330 -0.008968 0.015665
k328 k331 -0.008966 0.015663
k328 k332 -0.008972 0.015661
k328 k333 -0.009020 0.015745
k328 k334 -0.008967 0.015663
k328 k335 -0.008967 0.015663
k328 k336 -0.008973 0.015663
k328 k337 -0.008967 0.015662
k328 k338 -0.008965 0.015661
k328 k339 -0.008967 0.015656
k328 k340 -0.008961 0.015640
k328 k341 -0.008964 0.015662
k328 k342 -0.008967 0.015663
k328 k343 -0.008966 0.015663
k328 k344 -0.008967 0.015663
k328 k345 -0.008967 0.015663
k328 k346 -0.008967 0.015663
k328 k347 -0.008967 0.015663
k328 k348 -0.008967 0.015663
k328 k349 -0.008967 0.015663
k328 k350 -0.008967 0.015663
k328 k351 -0.008967 0.015663
k328 k352 -0.008967 0.015663
k328 k353 -0.008967 0.015663
k328 k354 -0.008968 0.015662
k328 k355 -0.008967 0.015663
k328 k356 -0.008964 0.015663
k328 k357 -0.008967 0.015663
k328 k358 -0.008967 0.015663
k328 k359 -0.008967 0.015663
k328 k360 -0.008968 0.015667
k328 k361 -0.008965 0.015662
k328 k362 -0.008968 0.015663
k328 k363 -0.008967 0.015663
k328 k364 -0.008967 0.015663
k328 k365 -0.008967 0.015663
k328 k366 -0.008967 0.015663
k328 k367 -0.008967 0.015663
k328 k368 -0.008967 0.015663
k328 k369 -0.008967 0.015663
k328 k370 -0.008967 0.015663
k328 k371 -0.008967 0.015663
k328 k372 -0.008967 0.015663
k328 k373 -0.008967 0.015663
k328 k374 -0.008967 0.015663
k328 k375 -0.008967 0.015663
k328 k376 -0.008967 0.015663
k328 k377 -0.008967 0.015663
k328 k378 -0.008967 0.015663
k328 k379 -0.008967 0.015663
k328 k380 -0.008967 0.015663
k328 k381 -0.008967 0.015663
k328 k382 -0.008967 0.015663
k328 k383 -0.008967 0.015663
k328 k384 -0.008967 0.015663
k328 k385 -0.008966 0.015663
k328 k386 -0.008967 0.015663
k328 k387 -0.008967 0.015663
k328 k388 -0.008967 0.015663
k328 k389 -0.008967 0.015663
k328 k390 -0.008967 0.015663
k328 k391 -0.008967 0.015662
k328 k392 -0.008967 0.015663
k328 k393 -0.008967 0.015663
k328 k394 -0.008967 0.015663
k328 k395 -0.008967 0.015663
k328 k396 -0.008960 0.015650
k328 k397 -0.008967 0.015663
k328 k398 -0.008957 0.015664
k328 k399 -0.008968 0.015663
k328 k400 -0.008967 0.015663
k328 k401 -0.008966 0.015663
k328 k402 -0.008967 0.015657
k328 k403 -0.008969 0.015658
k328 k404 -0.008968 0.015663
k328 k405 -0.008967 0.015663
k329 k330 -0.000345 0.001445
k329 k331 -0.000345 0.001445
k329 k332 -0.000346 0.001444
k329 k333 -0.000336 0.001445
k329 k334 -0.000345 0.001445
k329 k335 -0.000345 0.001445
k329 k336 -0.000343 0.001443
k329 k337 -0.000345 0.001444
k329 k338 -0.000345 0.001445
k329 k339 -0.000323 0.001444
k329 k340 -0.000346 0.001446
k329 k341 -0.000345 0.001444
k329 k342 -0.000346 0.001445
k329 k343 -0.000346 0.001445
k329 k344 -0.000345 0.001445
k329 k345 -0.000345 0.001445
k329 k346 -0.000345 0.001445
k329 k347 -0.000345 0.001445
k329 k348 -0.000345 0.001445
k329 k349 -0.000345 0.001445
k329 k350 -0.000345 0.001445
k329 k351 -0.000345 0.001445
k329 k352 -0.000345 0.001445
k329 k353 -0.000344 0.001444
k329 k354 -0.000346 0.001445
k329 k355 -0.000345 0.001445
k329 k356 -0.000339 0.001443
k329 k357 -0.000345 0.001445
k329 k358 -0.000345 0.001445
k329 k359 -0.000345 0.001445
k329 k360 -0.000347 0.001445
k329 k361 -0.000346 0.001445
k329 k362 -0.000344 0.001445
k329 k363 -0.000345 0.001445
k329 k364 -0.000345 0.001445
k329 k365 -0.000345 0.001445
k329 k366 -0.000345 0.001445
k329 k367 -0.000345 0.001445
k329 k368 -0.000345 0.001445
k329 k369 -0.000345 0.001445
k329 k370 -0.000345 0.001445
k329 k371 -0.000345 0.001445
k329 k372 -0.000345 0.001445
k329 k373 -0.000345 0.001445
k329 k374 -0.000345 0.001445
k329 k375 -0.000345 0.001445
k329 k376 -0.000345 0.001445
k329 k377 -0.000346 0.001445
k329 k378 -0.000345 0.001445
k329 k379 -0.000345 0.001445
k329 k380 -0.000345 0.001445
k329 k381 -0.000345 0.001445
k329 k382 -0.000345 0.001445
k329 k383 -0.000345 0.001445
k329 k384 -0.000345 0.001445
k329 k385 -0.000343 0.001445
k329 k386 -0.000346 0.001445
k329 k387 -0.000345 0.001445
k329 k388 -0.000345 0.001445
k329 k389 -0.000345 0.001445
k329 k390 -0.000345 0.001445
k329 k391 -0.000345 0.001444
k329 k392 -0.000345 0.001445
k329 k393 -0.000345 0.001445
k329 k394 -0.000344 0.001444
k329 k395 -0.000345 0.001445
k329 k396 -0.000347 0.001444
k329 k397 -0.000345 0.001445
k329 k398 -0.000340 0.001444
k329 k399 -0.000347 0.001445
k329 k400 -0.000348 0.001445
k329 k401 -0.000345 0.001445
k329 k402 -0.000348 0.001445
k329 k403 -0.000343 0.001444
k329 k404 -0.000345 0.001445
k329 k405 -0.000345 0.001445
k330 k331 -0.009196 0.015646
k330 k332 -0.009198 0.015646
k330 k333 -0.009257 0.015728
k330 k334 -0.009196 0.015646
k330 k335 -0.009196 0.015646
k330 k336 -0.009193 0.015646
k330 k337 -0.009182 0.015647
k330 k338 -0.009195 0.015644
k330 k339 -0.009194 0.015639
k330 k340 -0.009178 0.015622
k330 k341 -0.009193 0.015646
k330 k342 -0.009198 0.015646
k330 k343 -0.009196 0.015646
k330 k344 -0.009196 0.015646
k330 k345 -0.009196 0.015646
k330 k346 -0.009196 0.015646
k330 k347 -0.009196 0.015646
k330 k348 -0.009196 0.015646
k330 k349 -0.009197 0.015646
k330 k350 -0.009196 0.015646
k330 k351 -0.009197 0.015646
k330 k352 -0.009196 0.015646
k330 k353 -0.009196 0.015646
k330 k354 -0.009197 0.015646
k330 k355 -0.009196 0.015646
k330 k356 -0.009199 0.015646
k330 k357 -0.009195 0.015646
k330 k358 -0.009197 0.015646
k330 k359 -0.009196 0.015646
k330 k360 -0.009199 0.015650
k330 k361 -0.009198 0.015645
k330 k362 -0.009196 0.015646
k330 k363 -0.009197 0.015646
k330 k364 -0.009196 0.015646
k330 k365 -0.009196 0.015646
k330 k366 -0.009196 0.015646
k330 k367 -0.009196 0.015646
k330 k368 -0.009196 0.015646
k330 k369 -0.009196 0.015646
k330 k370 -0.009196 0.015646
k330 k371 -0.009196 0.015646
k330 k372 -0.009196 0.015646
k330 k373 -0.009196 0.015646
k330 k374 -0.009197 0.015646
k330 k375 -0.009196 0.015646
k330 k376 -0.009196 0.015646
k330 k377 -0.009199 0.015646
k330 k378 -0.009197 0.015646
k330 k379 -0.009196 0.015646
k330 k380 -0.009196 0.015646
k330 k381 -0.009196 0.015646
k330 k382 -0.009196 0.015646
k330 k383 -0.009196 0.015646
k330 k384 -0.009196 0.015646
k330 k385 -0.009196 0.015646
k330 k386 -0.009197 0.015646
k330 k387 -0.009196 0.015646
k330 k388 -0.009196 0.015646
k330 k389 -0.009196 0.015646
k330 k390 -0.009196 0.015646
k330 k391 -0.009196 0.015645
k330 k392 -0.009196 0.015646
k330 k393 -0.009196 0.015646
k330 k394 -0.009196 0.015646
k330 k395 -0.009196 0.015646
k330 k396 -0.009190 0.015633
k330 k397 -0.009197 0.015646
k330 k398 -0.009196 0.015646
k330 k399 -0.009198 0.015646
k330 k400 -0.009197 0.015646
k330 k401 -0.009197 0.015646
k330 k402 -0.009193 0.015641
k330 k403 -0.009195 0.015642
k330 k404 -0.009197 0.015646
k330 k405 -0.009196 0.015646
k331 k332 -0.008321 0.015633
k331 k333 -0.008368 0.015715
k331 k334 -0.008323 0.015633
k331 k335 -0.008323 0.015633
k331 k336 -0.008322 0.015633
k331 k337 -0.008325 0.015633
k331 k338 -0.008322 0.015630
k331 k339 -0.008320 0.015625
k331 k340 -0.008309 0.015609
k331 k341 -0.008325 0.015632
k331 k342 -0.008323 0.015633
k331 k343 -0.008323 0.015633
k331 k344 -0.008323 0.015633
k331 k345 -0.008323 0.015633
k331 k346 -0.008323 0.015633
k331 k347 -0.008323 0.015633
k331 k348 -0.008323 0.015633
k331 k349 -0.008323 0.015633
k331 k350 -0.008323 0.015633
k331 k351 -0.008323 0.015633
k331 k352 -0.008323 0.015633
k331 k353 -0.008323 0.015633
k331 k354 -0.008323 0.015632
k331 k355 -0.008323 0.015633
k331 k356 -0.008323 0.015633
k331 k357 -0.008323 0.015633
k331 k358 -0.008323 0.015633
k331 k359 -0.008323 0.015633
k331 k360 -0.008325 0.015637
k331 k361 -0.008322 0.015632
k331 k362 -0.008323 0.015633
k331 k363 -0.008323 0.015633
k331 k364 -0.008323 0.015633
k331 k365 -0.008323 0.015633
k331 k366 -0.008323 0.015633
k331 k367 -0.008323 0.015633
k331 k368 -0.008323 0.015633
k331 k369 -0.008323 0.015633
k331 k370 -0.008323 0.015633
k331 k371 -0.008323 0.015633
k331 k372 -0.008323 0.015633
k331 k373 -0.008323 0.015633
k331 k374 -0.008323 0.015633
k331 k375 -0.008323 0.015633
k331 k376 -0.008323 0.015633
k331 k377 -0.008323 0.015633
k331 k378 -0.008323 0.015633
k331 k379 -0.008323 0.015633
k331 k380 -0.008323 0.015633
k331 k381 -0.008323 0.015633
k331 k382 -0.008323 0.015633
k331 k383 -0.008323 0.015633
k331 k384 -0.008323 0.015633
k331 k385 -0.008324 0.015633
k331 k386 -0.008323 0.015633
k331 k387 -0.008323 0.015633
k331 k388 -0.008323 0.015633
k331 k389 -0.008323 0.015633
k331 k390 -0.008323 0.015633
k331 k391 -0.008323 0.015632
k331 k392 -0.008323 0.015632
k331 k393 -0.008323 0.015633
k331 k394 -0.008323 0.015633
k331 k395 -0.008323 0.015633
k331 k396 -0.008316 0.015620
k331 k397 -0.008323 0.015633
k331 k398 -0.008323 0.015633
k331 k399 -0.008323 0.015633
k331 k400 -0.008323 0.015633
k331 k401 -0.008323 0.015633
k331 k402 -0.008320 0.015627
k331 k403 -0.008320 0.015628
k331 k404 -0.008323 0.015633
k331 k405 -0.008323 0.015633
k332 k333 -0.008491 0.017726
k332 k334 -0.008445 0.017657
k332 k335 -0.008445 0.017657
k332 k336 -0.008470 0.017655
k332 k337 -0.008616 0.017669
k332 k338 -0.008443 0.017655
k332 k339 -0.008469 0.017649
k332 k340 -0.008409 0.017643
k332 k341 -0.008511 0.017653
k332 k342 -0.008445 0.017657
k332 k343 -0.008445 0.017657
k332 k344 -0.008445 0.017657
k332 k345 -0.008445 0.017657
k332 k346 -0.008445 0.017657
k332 k347 -0.008445 0.017657
k332 k348 -0.008445 0.017657
k332 k349 -0.008445 0.017657
k332 k350 -0.008445 0.017657
k332 k351 -0.008447 0.017657
k332 k352 -0.008445 0.017657
k332 k353 -0.008442 0.017657
k332 k354 -0.008445 0.017656
k332 k355 -0.008445 0.017657
k332 k356 -0.008443 0.017657
k332 k357 -0.008444 0.017656
k332 k358 -0.008452 0.017655
k332 k359 -0.008445 0.017657
k332 k360 -0.008445 0.017662
k332 k361 -0.008461 0.017658
k332 k362 -0.008452 0.017656
k332 k363 -0.008445 0.017657
k332 k364 -0.008445 0.017657
k332 k365 -0.008445 0.017657
k332 k366 -0.008445 0.017657
k332 k367 -0.008445 0.017657
k332 k368 -0.008445 0.017657
k332 k369 -0.008445 0.017657
k332 k370 -0.008445 0.017657
k332 k371 -0.008445 0.017657
k332 k372 -0.008445 0.017657
k332 k373 -0.008447 0.017656
k332 k374 -0.008445 0.017657
k332 k375 -0.008445 0.017657
k332 k376 -0.008445 0.017657
k332 k377 -0.008445 0.017657
k332 k378 -0.008445 0.017657
k332 k379 -0.008445 0.017657
k332 k380 -0.008445 0.017657
k332 k381 -0.008447 0.017656
k332 k382 -0.008445 0.017657
k332 k383 -0.008445 0.017657
k332 k384 -0.008445 0.017657
k332 k385 -0.008427 0.017657
k332 k386 -0.008446 0.017657
k332 k387 -0.008445 0.017657
k332 k388 -0.008445 0.017657
k332 k389 -0.008445 0.017657
k332 k390 -0.008445 0.017657
k332 k391 -0.008445 0.017656
k332 k392 -0.008447 0.017657
k332 k393 -0.008444 0.017657
k332 k394 -0.008445 0.017657
k332 k395 -0.008445 0.017657
k332 k396 -0.008430 0.017645
k332 k397 -0.008445 0.017657
k332 k398 -0.008417 0.017659
k332 k399 -0.008449 0.017656
k332 k400 -0.008442 0.017656
k332 k401 -0.008445 0.017657
k332 k402 -0.008425 0.017652
k332 k403 -0.008440 0.017651
k332 k404 -0.008446 0.017656
k332 k405 -0.008445 0.017657
k333 k334 -0.007908 0.035664
k333 k335 -0.007910 0.035663
k333 k336 -0.007921 0.035675
k333 k337 -0.007504 0.035861
k333 k338 -0.007912 0.035662
k333 k339 -0.007996 0.035686
k333 k340 -0.007956 0.035633
k333 k341 -0.007975 0.035646
k333 k342 -0.007964 0.035655
k333 k343 -0.007906 0.035664
k333 k344 -0.007910 0.035663
k333 k345 -0.007909 0.035664
k333 k346 -0.007910 0.035663
k333 k347 -0.007911 0.035663
k333 k348 -0.007911 0.035663
k333 k349 -0.007906 0.035664
k333 k350 -0.007909 0.035664
k333 k351 -0.007911 0.035664
k333 k352 -0.007912 0.035664
k333 k353 -0.007939 0.035665
k333 k354 -0.007904 0.035664
k333 k355 -0.007907 0.035664
k333 k356 -0.008034 0.035639
k333 k357 -0.007869 0.035674
k333 k358 -0.007856 0.035680
k333 k359 -0.007907 0.035664
k333 k360 -0.007913 0.035661
k333 k361 -0.007965 0.035680
k333 k362 -0.007967 0.035666
k333 k363 -0.007936 0.035658
k333 k364 -0.007909 0.035663
k333 k365 -0.007879 0.035670
k333 k366 -0.007910 0.035663
k333 k367 -0.007910 0.035663
k333 k368 -0.007910 0.035663
k333 k369 -0.007910 0.035663
k333 k370 -0.007910 0.035663
k333 k371 -0.007911 0.035663
k333 k372 -0.007911 0.035663
k333 k373 -0.007892 0.035665
k333 k374 -0.007912 0.035663
k333 k375 -0.007915 0.035664
k333 k376 -0.007910 0.035663
k333 k377 -0.008036 0.035639
k333 k378 -0.007927 0.035658
k333 k379 -0.007911 0.035663
k333 k380 -0.007910 0.035663
k333 k381 -0.007893 0.035666
k333 k382 -0.007911 0.035663
k333 k383 -0.007911 0.035663
k333 k384 -0.007910 0.035663
k333 k385 -0.007925 0.035663
k333 k386 -0.007910 0.035664
k333 k387 -0.007910 0.035663
k333 k388 -0.007910 0.035663
k333 k389 -0.007911 0.035663
k333 k390 -0.007910 0.035663
k333 k391 -0.007920 0.035663
k333 k392 -0.007952 0.035670
k333 k393 -0.007920 0.035663
k333 k394 -0.007911 0.035663
k333 k395 -0.007910 0.035663
k333 k396 -0.007929 0.035668
k333 k397 -0.007909 0.035664
k333 k398 -0.007755 0.035649
k333 k399 -0.007921 0.035670
k333 k400 -0.007967 0.035658
k333 k401 -0.007910 0.035663
k333 k402 -0.007844 0.035663
k333 k403 -0.007963 0.035644
k333 k404 -0.007895 0.035662
k333 k405 -0.007906 0.035664
k334 k335 -0.008294 0.015628
k334 k336 -0.008294 0.015628
k334 k337 -0.008296 0.015628
k334 k338 -0.008292 0.015626
k334 k339 -0.008289 0.015621
k334 k340 -0.008279 0.015604
k334 k341 -0.008293 0.015628
k334 k342 -0.008293 0.015628
k334 k343 -0.008293 0.015628
k334 k344 -0.008294 0.015628
k334 k345 -0.008294 0.015628
k334 k346 -0.008294 0.015628
k334 k347 -0.008293 0.015628
k334 k348 -0.008293 0.015628
k334 k349 -0.008294 0.015628
