Parameter S1 S1_conf ST ST_conf
k214 k319 -0.001118 0.007184
k214 k320 -0.001138 0.007187
k214 k321 -0.001083 0.007194
k214 k322 -0.001096 0.007191
k214 k323 -0.001095 0.007192
k214 k324 -0.001095 0.007191
k214 k325 -0.001091 0.007192
k214 k326 -0.001091 0.007192
k214 k327 -0.001099 0.007192
k214 k328 -0.001093 0.007192
k214 k329 -0.001085 0.007191
k214 k330 -0.001088 0.007190
k214 k331 -0.001091 0.007192
k214 k332 -0.001108 0.007193
k214 k333 -0.001048 0.007160
k214 k334 -0.001074 0.007196
k214 k335 -0.001091 0.007192
k214 k336 -0.001057 0.007181
k214 k337 -0.000881 0.007191
k214 k338 -0.001091 0.007191
k214 k339 -0.001109 0.007175
k214 k340 -0.001063 0.007194
k214 k341 -0.001023 0.007184
k214 k342 -0.001091 0.007193
k214 k343 -0.001087 0.007192
k214 k344 -0.001091 0.007192
k214 k345 -0.001091 0.007192
k214 k346 -0.001091 0.007192
k214 k347 -0.001091 0.007192
k214 k348 -0.001091 0.007192
k214 k349 -0.001092 0.007192
k214 k350 -0.001091 0.007192
k214 k351 -0.001094 0.007192
k214 k352 -0.001091 0.007192
k214 k353 -0.001088 0.007192
k214 k354 -0.001105 0.007191
k214 k355 -0.001091 0.007192
k214 k356 -0.001087 0.007192
k214 k357 -0.001090 0.007192
k214 k358 -0.001084 0.007191
k214 k359 -0.001091 0.007192
k214 k360 -0.001098 0.007193
k214 k361 -0.001092 0.007194
k214 k362 -0.001091 0.007192
k214 k363 -0.001091 0.007192
k214 k364 -0.001091 0.007192
k214 k365 -0.001091 0.007192
k214 k366 -0.001091 0.007192
k214 k367 -0.001091 0.007192
k214 k368 -0.001091 0.007192
k214 k369 -0.001091 0.007192
k214 k370 -0.001091 0.007192
k214 k371 -0.001091 0.007192
k214 k372 -0.001091 0.007192
k214 k373 -0.001091 0.007192
k214 k374 -0.001088 0.007193
k214 k375 -0.001091 0.007192
k214 k376 -0.001088 0.007192
k214 k377 -0.001081 0.007194
k214 k378 -0.001081 0.007193
k214 k379 -0.001092 0.007192
k214 k380 -0.001091 0.007192
k214 k381 -0.001091 0.007192
k214 k382 -0.001091 0.007192
k214 k383 -0.001091 0.007192
k214 k384 -0.001091 0.007192
k214 k385 -0.001079 0.007192
k214 k386 -0.001091 0.007192
k214 k387 -0.001090 0.007192
k214 k388 -0.001091 0.007192
k214 k389 -0.001091 0.007192
k214 k390 -0.001091 0.007192
k214 k391 -0.001089 0.007192
k214 k392 -0.001093 0.007192
k214 k393 -0.001086 0.007191
k214 k394 -0.001093 0.007192
k214 k395 -0.001091 0.007192
k214 k396 -0.001095 0.007192
k214 k397 -0.001101 0.007194
k214 k398 -0.001111 0.007193
k214 k399 -0.001059 0.007201
k214 k400 -0.001083 0.007192
k214 k401 -0.001091 0.007192
k214 k402 -0.001145 0.007186
k214 k403 -0.001086 0.007189
k214 k404 -0.001091 0.007194
k214 k405 -0.001086 0.007192
k215 k216 -0.002716 0.006207
k215 k217 -0.002716 0.006207
k215 k218 -0.002716 0.006207
k215 k219 -0.002716 0.006207
k215 k220 -0.002716 0.006207
k215 k221 -0.002716 0.006207
k215 k222 -0.002716 0.006207
k215 k223 -0.002714 0.006207
k215 k224 -0.002716 0.006207
k215 k225 -0.002716 0.006207
k215 k226 -0.002716 0.006207
k215 k227 -0.002716 0.006207
k215 k228 -0.002716 0.006207
k215 k229 -0.002716 0.006207
k215 k230 -0.002716 0.006207
k215 k231 -0.002716 0.006207
k215 k232 -0.002716 0.006207
k215 k233 -0.002716 0.006207
k215 k234 -0.002715 0.006207
k215 k235 -0.002722 0.006207
k215 k236 -0.002716 0.006207
k215 k237 -0.002716 0.006207
k215 k238 -0.002716 0.006207
k215 k239 -0.002716 0.006207
k215 k240 -0.002716 0.006207
k215 k241 -0.002716 0.006207
k215 k242 -0.002716 0.006207
k215 k243 -0.002716 0.006207
k215 k244 -0.002716 0.006207
k215 k245 -0.002715 0.006207
k215 k246 -0.002716 0.006207
k215 k247 -0.002716 0.006207
k215 k248 -0.002716 0.006207
k215 k249 -0.002716 0.006207
k215 k250 -0.002716 0.006207
k215 k251 -0.002716 0.006207
k215 k252 -0.002716 0.006207
k215 k253 -0.002716 0.006207
k215 k254 -0.002716 0.006207
k215 k255 -0.002716 0.006207
k215 k256 -0.002716 0.006207
k215 k257 -0.002716 0.006207
k215 k258 -0.002716 0.006207
k215 k259 -0.002716 0.006207
k215 k260 -0.002716 0.006207
k215 k261 -0.002716 0.006207
k215 k262 -0.002716 0.006207
k215 k263 -0.002716 0.006207
k215 k264 -0.002716 0.006207
k215 k265 -0.002714 0.006207
k215 k266 -0.002717 0.006207
k215 k267 -0.002716 0.006207
k215 k268 -0.002716 0.006207
k215 k269 -0.002716 0.006207
k215 k270 -0.002716 0.006207
k215 k271 -0.002716 0.006207
k215 k272 -0.002716 0.006207
k215 k273 -0.002716 0.006207
k215 k274 -0.002716 0.006207
k215 k275 -0.002716 0.006207
k215 k276 -0.002720 0.006206
k215 k277 -0.002716 0.006207
k215 k278 -0.002716 0.006207
k215 k279 -0.002716 0.006207
k215 k280 -0.002716 0.006207
k215 k281 -0.002716 0.006207
k215 k282 -0.002716 0.006207
k215 k283 -0.002716 0.006207
k215 k284 -0.002716 0.006207
k215 k285 -0.002716 0.006207
k215 k286 -0.002715 0.006207
k215 k287 -0.002716 0.006207
k215 k288 -0.002716 0.006207
k215 k289 -0.002716 0.006207
k215 k290 -0.002718 0.006207
k215 k291 -0.002682 0.006212
k215 k292 -0.002716 0.006207
k215 k293 -0.002715 0.006207
k215 k294 -0.002716 0.006207
k215 k295 -0.002717 0.006207
k215 k296 -0.002716 0.006207
k215 k297 -0.002713 0.006207
k215 k298 -0.002667 0.006221
k215 k299 -0.002716 0.006207
k215 k300 -0.002716 0.006207
k215 k301 -0.002716 0.006207
k215 k302 -0.002715 0.006207
k215 k303 -0.002716 0.006207
k215 k304 -0.002716 0.006207
k215 k305 -0.002716 0.006207
k215 k306 -0.002716 0.006207
k215 k307 -0.002716 0.006207
k215 k308 -0.002717 0.006207
k215 k309 -0.002716 0.006207
k215 k310 -0.002716 0.006207
k215 k311 -0.002707 0.006207
k215 k312 -0.002716 0.006207
k215 k313 -0.002717 0.006207
k215 k314 -0.002721 0.006207
k215 k315 -0.002716 0.006207
k215 k316 -0.002734 0.006206
k215 k317 -0.002716 0.006207
k215 k318 -0.002713 0.006207
k215 k319 -0.002718 0.006207
k215 k320 -0.002718 0.006207
k215 k321 -0.002716 0.006207
k215 k322 -0.002716 0.006207
k215 k323 -0.002716 0.006207
k215 k324 -0.002716 0.006207
k215 k325 -0.002716 0.006207
k215 k326 -0.002716 0.006207
k215 k327 -0.002722 0.006207
k215 k328 -0.002716 0.006207
k215 k329 -0.002716 0.006207
k215 k330 -0.002717 0.006207
k215 k331 -0.002716 0.006207
k215 k332 -0.002716 0.006207
k215 k333 -0.002729 0.006207
k215 k334 -0.002716 0.006207
k215 k335 -0.002716 0.006207
k215 k336 -0.002726 0.006207
k215 k337 -0.002730 0.006207
k215 k338 -0.002716 0.006207
k215 k339 -0.002723 0.006208
k215 k340 -0.002713 0.006207
k215 k341 -0.002718 0.006207
k215 k342 -0.002717 0.006207
k215 k343 -0.002716 0.006207
k215 k344 -0.002716 0.006207
k215 k345 -0.002716 0.006207
k215 k346 -0.002716 0.006207
k215 k347 -0.002716 0.006207
k215 k348 -0.002716 0.006207
k215 k349 -0.002716 0.006207
k215 k350 -0.002716 0.006207
k215 k351 -0.002716 0.006207
k215 k352 -0.002716 0.006207
k215 k353 -0.002716 0.006207
k215 k354 -0.002716 0.006207
k215 k355 -0.002716 0.006207
k215 k356 -0.002716 0.006207
k215 k357 -0.002715 0.006207
k215 k358 -0.002716 0.006207
k215 k359 -0.002716 0.006207
k215 k360 -0.002717 0.006207
k215 k361 -0.002715 0.006207
k215 k362 -0.002717 0.006207
k215 k363 -0.002716 0.006207
k215 k364 -0.002716 0.006207
k215 k365 -0.002716 0.006207
k215 k366 -0.002716 0.006207
k215 k367 -0.002716 0.006207
k215 k368 -0.002716 0.006207
k215 k369 -0.002716 0.006207
k215 k370 -0.002716 0.006207
k215 k371 -0.002716 0.006207
k215 k372 -0.002716 0.006207
k215 k373 -0.002716 0.006207
k215 k374 -0.002716 0.006207
k215 k375 -0.002716 0.006207
k215 k376 -0.002716 0.006207
k215 k377 -0.002716 0.006207
k215 k378 -0.002715 0.006207
k215 k379 -0.002716 0.006207
k215 k380 -0.002716 0.006207
k215 k381 -0.002716 0.006207
k215 k382 -0.002716 0.006207
k215 k383 -0.002716 0.006207
k215 k384 -0.002716 0.006207
k215 k385 -0.002716 0.006207
k215 k386 -0.002716 0.006207
k215 k387 -0.002716 0.006207
k215 k388 -0.002716 0.006207
k215 k389 -0.002716 0.006207
k215 k390 -0.002716 0.006207
k215 k391 -0.002717 0.006207
k215 k392 -0.002716 0.006207
k215 k393 -0.002716 0.006207
k215 k394 -0.002716 0.006207
k215 k395 -0.002716 0.006207
k215 k396 -0.002717 0.006207
k215 k397 -0.002715 0.006207
k215 k398 -0.002719 0.006207
k215 k399 -0.002716 0.006207
k215 k400 -0.002713 0.006207
k215 k401 -0.002716 0.006207
k215 k402 -0.002718 0.006207
k215 k403 -0.002717 0.006207
k215 k404 -0.002716 0.006207
k215 k405 -0.002716 0.006207
k216 k217 0.000329 0.000550
k216 k218 0.000329 0.000550
k216 k219 0.000329 0.000550
k216 k220 0.000329 0.000550
k216 k221 0.000329 0.000550
k216 k222 0.000329 0.000550
k216 k223 0.000331 0.000554
k216 k224 0.000329 0.000549
k216 k225 0.000329 0.000549
k216 k226 0.000329 0.000550
k216 k227 0.000329 0.000550
k216 k228 0.000329 0.000550
k216 k229 0.000329 0.000550
k216 k230 0.000329 0.000550
k216 k231 0.000329 0.000550
k216 k232 0.000329 0.000550
k216 k233 0.000329 0.000550
k216 k234 0.000330 0.000551
k216 k235 0.000329 0.000550
k216 k236 0.000329 0.000550
k216 k237 0.000329 0.000550
k216 k238 0.000329 0.000550
k216 k239 0.000329 0.000550
k216 k240 0.000329 0.000550
k216 k241 0.000329 0.000550
k216 k242 0.000329 0.000550
k216 k243 0.000329 0.000550
k216 k244 0.000329 0.000550
k216 k245 0.000329 0.000550
k216 k246 0.000329 0.000550
k216 k247 0.000329 0.000550
k216 k248 0.000329 0.000550
k216 k249 0.000329 0.000550
k216 k250 0.000329 0.000550
k216 k251 0.000329 0.000550
k216 k252 0.000329 0.000550
k216 k253 0.000329 0.000550
k216 k254 0.000329 0.000550
k216 k255 0.000329 0.000549
k216 k256 0.000329 0.000550
k216 k257 0.000329 0.000550
k216 k258 0.000329 0.000550
k216 k259 0.000329 0.000550
k216 k260 0.000329 0.000550
k216 k261 0.000329 0.000550
k216 k262 0.000329 0.000550
k216 k263 0.000329 0.000550
k216 k264 0.000329 0.000550
k216 k265 0.000331 0.000553
k216 k266 0.000329 0.000550
k216 k267 0.000329 0.000550
k216 k268 0.000329 0.000550
k216 k269 0.000329 0.000550
k216 k270 0.000329 0.000550
k216 k271 0.000329 0.000550
k216 k272 0.000329 0.000550
k216 k273 0.000329 0.000550
k216 k274 0.000329 0.000550
k216 k275 0.000329 0.000550
k216 k276 0.000325 0.000542
k216 k277 0.000329 0.000550
k216 k278 0.000329 0.000550
k216 k279 0.000329 0.000550
k216 k280 0.000329 0.000550
k216 k281 0.000329 0.000550
k216 k282 0.000329 0.000550
k216 k283 0.000329 0.000550
k216 k284 0.000329 0.000550
k216 k285 0.000329 0.000550
k216 k286 0.000329 0.000550
k216 k287 0.000329 0.000550
k216 k288 0.000328 0.000548
k216 k289 0.000329 0.000550
k216 k290 0.000329 0.000550
k216 k291 0.000358 0.000608
k216 k292 0.000329 0.000550
k216 k293 0.000329 0.000549
k216 k294 0.000329 0.000550
k216 k295 0.000329 0.000550
k216 k296 0.000329 0.000549
k216 k297 0.000332 0.000555
k216 k298 0.000392 0.000673
k216 k299 0.000329 0.000549
k216 k300 0.000329 0.000550
k216 k301 0.000329 0.000550
k216 k302 0.000329 0.000550
k216 k303 0.000329 0.000550
k216 k304 0.000329 0.000550
k216 k305 0.000329 0.000550
k216 k306 0.000329 0.000550
k216 k307 0.000329 0.000550
k216 k308 0.000329 0.000550
k216 k309 0.000329 0.000550
k216 k310 0.000329 0.000550
k216 k311 0.000329 0.000550
k216 k312 0.000328 0.000548
k216 k313 0.000329 0.000550
k216 k314 0.000329 0.000550
k216 k315 0.000329 0.000550
k216 k316 0.000329 0.000550
k216 k317 0.000329 0.000550
k216 k318 0.000332 0.000555
k216 k319 0.000329 0.000549
k216 k320 0.000329 0.000550
k216 k321 0.000329 0.000550
k216 k322 0.000329 0.000550
k216 k323 0.000329 0.000550
k216 k324 0.000329 0.000550
k216 k325 0.000329 0.000550
k216 k326 0.000329 0.000550
k216 k327 0.000329 0.000550
k216 k328 0.000329 0.000550
k216 k329 0.000329 0.000550
k216 k330 0.000329 0.000550
k216 k331 0.000329 0.000550
k216 k332 0.000329 0.000550
k216 k333 0.000327 0.000546
k216 k334 0.000329 0.000550
k216 k335 0.000329 0.000550
k216 k336 0.000329 0.000550
k216 k337 0.000329 0.000550
k216 k338 0.000329 0.000550
k216 k339 0.000328 0.000550
k216 k340 0.000329 0.000550
k216 k341 0.000329 0.000550
k216 k342 0.000329 0.000550
k216 k343 0.000329 0.000550
k216 k344 0.000329 0.000550
k216 k345 0.000329 0.000550
k216 k346 0.000329 0.000550
k216 k347 0.000329 0.000550
k216 k348 0.000329 0.000550
k216 k349 0.000329 0.000550
k216 k350 0.000329 0.000550
k216 k351 0.000329 0.000550
k216 k352 0.000329 0.000550
k216 k353 0.000329 0.000550
k216 k354 0.000329 0.000550
k216 k355 0.000329 0.000550
k216 k356 0.000329 0.000550
k216 k357 0.000329 0.000550
k216 k358 0.000329 0.000550
k216 k359 0.000329 0.000550
k216 k360 0.000329 0.000550
k216 k361 0.000329 0.000550
k216 k362 0.000329 0.000550
k216 k363 0.000329 0.000550
k216 k364 0.000329 0.000550
k216 k365 0.000329 0.000550
k216 k366 0.000329 0.000550
k216 k367 0.000329 0.000550
k216 k368 0.000329 0.000550
k216 k369 0.000329 0.000550
k216 k370 0.000329 0.000550
k216 k371 0.000329 0.000550
k216 k372 0.000329 0.000550
k216 k373 0.000329 0.000550
k216 k374 0.000329 0.000550
k216 k375 0.000329 0.000550
k216 k376 0.000329 0.000550
k216 k377 0.000329 0.000550
k216 k378 0.000329 0.000550
k216 k379 0.000329 0.000550
k216 k380 0.000329 0.000550
k216 k381 0.000329 0.000550
k216 k382 0.000329 0.000550
k216 k383 0.000329 0.000550
k216 k384 0.000329 0.000550
k216 k385 0.000329 0.000550
k216 k386 0.000329 0.000550
k216 k387 0.000329 0.000550
k216 k388 0.000329 0.000550
k216 k389 0.000329 0.000550
k216 k390 0.000329 0.000550
k216 k391 0.000329 0.000550
k216 k392 0.000329 0.000550
k216 k393 0.000329 0.000550
k216 k394 0.000329 0.000550
k216 k395 0.000329 0.000550
k216 k396 0.000329 0.000549
k216 k397 0.000329 0.000550
k216 k398 0.000329 0.000550
k216 k399 0.000329 0.000550
k216 k400 0.000329 0.000550
k216 k401 0.000329 0.000550
k216 k402 0.000329 0.000550
k216 k403 0.000329 0.000549
k216 k404 0.000329 0.000550
k216 k405 0.000329 0.000550
k217 k218 0.000274 0.000547
k217 k219 0.000274 0.000547
k217 k220 0.000274 0.000547
k217 k221 0.000274 0.000547
k217 k222 0.000274 0.000547
k217 k223 0.000276 0.000552
k217 k224 0.000274 0.000547
k217 k225 0.000274 0.000547
k217 k226 0.000274 0.000547
k217 k227 0.000274 0.000547
k217 k228 0.000274 0.000547
k217 k229 0.000274 0.000547
k217 k230 0.000274 0.000547
k217 k231 0.000274 0.000547
k217 k232 0.000274 0.000547
k217 k233 0.000274 0.000548
k217 k234 0.000275 0.000549
k217 k235 0.000274 0.000548
k217 k236 0.000274 0.000547
k217 k237 0.000274 0.000547
k217 k238 0.000274 0.000547
k217 k239 0.000274 0.000547
k217 k240 0.000274 0.000547
k217 k241 0.000274 0.000547
k217 k242 0.000274 0.000547
k217 k243 0.000274 0.000547
k217 k244 0.000274 0.000548
k217 k245 0.000274 0.000548
k217 k246 0.000274 0.000547
k217 k247 0.000274 0.000547
k217 k248 0.000274 0.000547
k217 k249 0.000274 0.000547
k217 k250 0.000274 0.000547
k217 k251 0.000274 0.000547
k217 k252 0.000274 0.000547
k217 k253 0.000274 0.000547
k217 k254 0.000274 0.000547
k217 k255 0.000274 0.000547
k217 k256 0.000274 0.000547
k217 k257 0.000274 0.000547
k217 k258 0.000274 0.000547
k217 k259 0.000274 0.000547
k217 k260 0.000274 0.000547
k217 k261 0.000274 0.000547
k217 k262 0.000274 0.000547
k217 k263 0.000274 0.000547
k217 k264 0.000274 0.000547
k217 k265 0.000275 0.000551
k217 k266 0.000274 0.000547
k217 k267 0.000274 0.000547
k217 k268 0.000274 0.000547
k217 k269 0.000274 0.000547
k217 k270 0.000274 0.000547
k217 k271 0.000274 0.000547
k217 k272 0.000274 0.000547
k217 k273 0.000274 0.000547
k217 k274 0.000274 0.000547
k217 k275 0.000274 0.000548
k217 k276 0.000270 0.000540
k217 k277 0.000274 0.000547
k217 k278 0.000274 0.000547
k217 k279 0.000274 0.000547
k217 k280 0.000274 0.000547
k217 k281 0.000274 0.000548
k217 k282 0.000274 0.000547
k217 k283 0.000274 0.000547
k217 k284 0.000274 0.000547
k217 k285 0.000274 0.000547
k217 k286 0.000274 0.000547
k217 k287 0.000274 0.000547
k217 k288 0.000273 0.000546
k217 k289 0.000274 0.000547
k217 k290 0.000274 0.000548
k217 k291 0.000303 0.000606
k217 k292 0.000274 0.000547
k217 k293 0.000273 0.000547
k217 k294 0.000274 0.000548
k217 k295 0.000274 0.000548
k217 k296 0.000274 0.000547
k217 k297 0.000277 0.000553
k217 k298 0.000337 0.000672
k217 k299 0.000274 0.000547
k217 k300 0.000274 0.000547
k217 k301 0.000274 0.000547
k217 k302 0.000274 0.000547
k217 k303 0.000274 0.000547
k217 k304 0.000274 0.000547
k217 k305 0.000274 0.000547
k217 k306 0.000274 0.000547
k217 k307 0.000274 0.000547
k217 k308 0.000274 0.000547
k217 k309 0.000274 0.000547
k217 k310 0.000274 0.000547
k217 k311 0.000274 0.000547
k217 k312 0.000273 0.000546
k217 k313 0.000274 0.000547
k217 k314 0.000274 0.000547
k217 k315 0.000274 0.000547
k217 k316 0.000274 0.000547
k217 k317 0.000274 0.000547
k217 k318 0.000276 0.000553
k217 k319 0.000274 0.000547
k217 k320 0.000274 0.000547
k217 k321 0.000274 0.000547
k217 k322 0.000274 0.000547
k217 k323 0.000274 0.000547
k217 k324 0.000274 0.000547
k217 k325 0.000274 0.000547
k217 k326 0.000274 0.000547
k217 k327 0.000274 0.000547
k217 k328 0.000274 0.000547
k217 k329 0.000274 0.000547
k217 k330 0.000274 0.000547
k217 k331 0.000274 0.000547
k217 k332 0.000274 0.000547
k217 k333 0.000272 0.000544
k217 k334 0.000274 0.000547
k217 k335 0.000274 0.000547
k217 k336 0.000274 0.000547
k217 k337 0.000274 0.000547
k217 k338 0.000274 0.000548
k217 k339 0.000274 0.000548
k217 k340 0.000274 0.000548
k217 k341 0.000274 0.000547
k217 k342 0.000274 0.000547
k217 k343 0.000274 0.000547
k217 k344 0.000274 0.000547
k217 k345 0.000274 0.000547
k217 k346 0.000274 0.000547
k217 k347 0.000274 0.000547
k217 k348 0.000274 0.000547
k217 k349 0.000274 0.000547
k217 k350 0.000274 0.000547
k217 k351 0.000274 0.000547
k217 k352 0.000274 0.000547
k217 k353 0.000274 0.000547
k217 k354 0.000274 0.000547
k217 k355 0.000274 0.000547
k217 k356 0.000274 0.000547
k217 k357 0.000274 0.000547
k217 k358 0.000274 0.000547
k217 k359 0.000274 0.000547
k217 k360 0.000274 0.000547
k217 k361 0.000274 0.000547
k217 k362 0.000274 0.000547
k217 k363 0.000274 0.000547
k217 k364 0.000274 0.000547
k217 k365 0.000274 0.000547
k217 k366 0.000274 0.000547
k217 k367 0.000274 0.000547
k217 k368 0.000274 0.000547
k217 k369 0.000274 0.000547
k217 k370 0.000274 0.000547
k217 k371 0.000274 0.000547
k217 k372 0.000274 0.000547
k217 k373 0.000274 0.000547
k217 k374 0.000274 0.000547
k217 k375 0.000274 0.000547
k217 k376 0.000274 0.000547
k217 k377 0.000274 0.000547
k217 k378 0.000274 0.000547
k217 k379 0.000274 0.000547
k217 k380 0.000274 0.000547
k217 k381 0.000274 0.000547
k217 k382 0.000274 0.000547
k217 k383 0.000274 0.000547
k217 k384 0.000274 0.000547
k217 k385 0.000274 0.000547
k217 k386 0.000274 0.000547
k217 k387 0.000274 0.000547
k217 k388 0.000274 0.000547
k217 k389 0.000274 0.000547
k217 k390 0.000274 0.000547
k217 k391 0.000274 0.000547
k217 k392 0.000274 0.000547
k217 k393 0.000274 0.000547
k217 k394 0.000274 0.000547
k217 k395 0.000274 0.000547
k217 k396 0.000274 0.000547
k217 k397 0.000274 0.000547
k217 k398 0.000274 0.000547
k217 k399 0.000274 0.000547
k217 k400 0.000274 0.000547
k217 k401 0.000274 0.000547
k217 k402 0.000274 0.000547
k217 k403 0.000274 0.000547
k217 k404 0.000274 0.000547
k217 k405 0.000274 0.000547
k218 k219 0.000258 0.000547
k218 k220 0.000258 0.000547
k218 k221 0.000258 0.000547
k218 k222 0.000258 0.000547
k218 k223 0.000260 0.000551
k218 k224 0.000258 0.000546
k218 k225 0.000258 0.000547
k218 k226 0.000258 0.000547
k218 k227 0.000258 0.000547
k218 k228 0.000258 0.000547
k218 k229 0.000258 0.000547
k218 k230 0.000258 0.000547
k218 k231 0.000258 0.000547
k218 k232 0.000258 0.000547
k218 k233 0.000258 0.000547
k218 k234 0.000259 0.000548
k218 k235 0.000258 0.000547
k218 k236 0.000258 0.000547
k218 k237 0.000258 0.000547
k218 k238 0.000258 0.000547
k218 k239 0.000258 0.000547
k218 k240 0.000258 0.000547
k218 k241 0.000258 0.000547
k218 k242 0.000258 0.000547
k218 k243 0.000258 0.000547
k218 k244 0.000258 0.000547
k218 k245 0.000258 0.000547
k218 k246 0.000258 0.000547
k218 k247 0.000258 0.000547
k218 k248 0.000258 0.000547
k218 k249 0.000258 0.000547
k218 k250 0.000258 0.000547
k218 k251 0.000258 0.000547
k218 k252 0.000258 0.000547
k218 k253 0.000258 0.000547
k218 k254 0.000258 0.000547
k218 k255 0.000258 0.000547
k218 k256 0.000258 0.000547
k218 k257 0.000258 0.000547
k218 k258 0.000258 0.000547
k218 k259 0.000258 0.000547
k218 k260 0.000258 0.000547
k218 k261 0.000258 0.000547
k218 k262 0.000258 0.000547
k218 k263 0.000258 0.000547
k218 k264 0.000258 0.000547
k218 k265 0.000259 0.000550
k218 k266 0.000258 0.000547
k218 k267 0.000258 0.000547
k218 k268 0.000258 0.000547
k218 k269 0.000258 0.000547
k218 k270 0.000258 0.000547
k218 k271 0.000258 0.000547
k218 k272 0.000258 0.000547
k218 k273 0.000258 0.000547
k218 k274 0.000258 0.000547
k218 k275 0.000258 0.000547
k218 k276 0.000254 0.000539
k218 k277 0.000258 0.000547
k218 k278 0.000258 0.000547
k218 k279 0.000258 0.000547
k218 k280 0.000258 0.000547
k218 k281 0.000258 0.000547
k218 k282 0.000258 0.000547
k218 k283 0.000258 0.000547
k218 k284 0.000258 0.000547
k218 k285 0.000258 0.000547
k218 k286 0.000258 0.000547
k218 k287 0.000258 0.000547
k218 k288 0.000257 0.000545
k218 k289 0.000258 0.000547
k218 k290 0.000258 0.000547
k218 k291 0.000287 0.000606
k218 k292 0.000258 0.000547
k218 k293 0.000258 0.000546
k218 k294 0.000258 0.000547
k218 k295 0.000258 0.000547
k218 k296 0.000258 0.000546
k218 k297 0.000261 0.000552
k218 k298 0.000320 0.000671
k218 k299 0.000258 0.000547
k218 k300 0.000258 0.000547
k218 k301 0.000258 0.000547
k218 k302 0.000258 0.000547
k218 k303 0.000258 0.000547
k218 k304 0.000258 0.000547
k218 k305 0.000258 0.000547
k218 k306 0.000258 0.000547
k218 k307 0.000258 0.000547
k218 k308 0.000258 0.000547
k218 k309 0.000258 0.000547
k218 k310 0.000258 0.000547
k218 k311 0.000258 0.000547
k218 k312 0.000257 0.000545
k218 k313 0.000258 0.000547
k218 k314 0.000258 0.000547
k218 k315 0.000258 0.000547
k218 k316 0.000258 0.000547
k218 k317 0.000258 0.000547
k218 k318 0.000260 0.000552
k218 k319 0.000258 0.000547
k218 k320 0.000258 0.000547
k218 k321 0.000258 0.000547
k218 k322 0.000258 0.000547
k218 k323 0.000258 0.000547
k218 k324 0.000258 0.000547
k218 k325 0.000258 0.000547
k218 k326 0.000258 0.000547
k218 k327 0.000258 0.000547
k218 k328 0.000258 0.000547
k218 k329 0.000258 0.000547
k218 k330 0.000258 0.000547
k218 k331 0.000258 0.000547
k218 k332 0.000258 0.000547
k218 k333 0.000256 0.000543
k218 k334 0.000258 0.000547
k218 k335 0.000258 0.000547
k218 k336 0.000258 0.000547
k218 k337 0.000258 0.000547
k218 k338 0.000258 0.000547
k218 k339 0.000258 0.000547
k218 k340 0.000258 0.000547
k218 k341 0.000258 0.000547
k218 k342 0.000258 0.000547
k218 k343 0.000258 0.000547
k218 k344 0.000258 0.000547
k218 k345 0.000258 0.000547
k218 k346 0.000258 0.000547
k218 k347 0.000258 0.000547
k218 k348 0.000258 0.000547
k218 k349 0.000258 0.000547
k218 k350 0.000258 0.000547
k218 k351 0.000258 0.000547
k218 k352 0.000258 0.000547
k218 k353 0.000258 0.000547
k218 k354 0.000258 0.000547
k218 k355 0.000258 0.000547
k218 k356 0.000258 0.000547
k218 k357 0.000258 0.000547
k218 k358 0.000258 0.000547
k218 k359 0.000258 0.000547
k218 k360 0.000258 0.000547
k218 k361 0.000258 0.000547
k218 k362 0.000258 0.000547
k218 k363 0.000258 0.000547
k218 k364 0.000258 0.000547
k218 k365 0.000258 0.000547
k218 k366 0.000258 0.000547
k218 k367 0.000258 0.000547
k218 k368 0.000258 0.000547
k218 k369 0.000258 0.000547
k218 k370 0.000258 0.000547
k218 k371 0.000258 0.000547
k218 k372 0.000258 0.000547
k218 k373 0.000258 0.000547
k218 k374 0.000258 0.000547
k218 k375 0.000258 0.000547
k218 k376 0.000258 0.000547
k218 k377 0.000258 0.000547
k218 k378 0.000258 0.000547
k218 k379 0.000258 0.000547
k218 k380 0.000258 0.000547
k218 k381 0.000258 0.000547
k218 k382 0.000258 0.000547
k218 k383 0.000258 0.000547
k218 k384 0.000258 0.000547
k218 k385 0.000258 0.000547
k218 k386 0.000258 0.000547
k218 k387 0.000258 0.000547
k218 k388 0.000258 0.000547
k218 k389 0.000258 0.000547
k218 k390 0.000258 0.000547
k218 k391 0.000258 0.000547
k218 k392 0.000258 0.000547
k218 k393 0.000258 0.000547
k218 k394 0.000258 0.000547
k218 k395 0.000258 0.000547
k218 k396 0.000258 0.000546
k218 k397 0.000258 0.000547
k218 k398 0.000258 0.000547
k218 k399 0.000258 0.000547
k218 k400 0.000258 0.000547
k218 k401 0.000258 0.000547
k218 k402 0.000258 0.000547
k218 k403 0.000258 0.000547
k218 k404 0.000258 0.000547
k218 k405 0.000258 0.000547
k219 k220 0.000275 0.000548
k219 k221 0.000275 0.000548
k219 k222 0.000275 0.000548
k219 k223 0.000277 0.000552
k219 k224 0.000274 0.000547
k219 k225 0.000275 0.000547
k219 k226 0.000275 0.000548
k219 k227 0.000275 0.000548
k219 k228 0.000275 0.000547
k219 k229 0.000275 0.000548
k219 k230 0.000275 0.000548
k219 k231 0.000275 0.000548
k219 k232 0.000275 0.000548
k219 k233 0.000275 0.000548
k219 k234 0.000276 0.000549
