Parameter S1 S1_conf ST ST_conf
Tmax k233 -0.002807 0.090017
Tmax k234 -0.002323 0.089967
Tmax k235 -0.002491 0.089972
Tmax k236 -0.002405 0.089968
Tmax k237 -0.002410 0.089968
Tmax k238 -0.002410 0.089967
Tmax k239 -0.002411 0.089968
Tmax k240 -0.002400 0.089968
Tmax k241 -0.002410 0.089968
Tmax k242 -0.002406 0.089968
Tmax k243 -0.002404 0.089968
Tmax k244 -0.002321 0.089966
Tmax k245 -0.002511 0.089970
Tmax k246 -0.002408 0.089968
Tmax k247 -0.002402 0.089967
Tmax k248 -0.002412 0.089967
Tmax k249 -0.002410 0.089968
Tmax k250 -0.002412 0.089968
Tmax k251 -0.002411 0.089968
Tmax k252 -0.002385 0.089968
Tmax k253 -0.002409 0.089968
Tmax k254 -0.002398 0.089965
Tmax k255 -0.002425 0.089968
Tmax k256 -0.002407 0.089967
Tmax k257 -0.002410 0.089968
Tmax k258 -0.002410 0.089968
Tmax k259 -0.002413 0.089967
Tmax k260 -0.002409 0.089968
Tmax k261 -0.002407 0.089968
Tmax k262 -0.002401 0.089967
Tmax k263 -0.002402 0.089969
Tmax k264 -0.002410 0.089968
Tmax k265 -0.002595 0.089961
Tmax k266 -0.002382 0.089954
Tmax k267 -0.002406 0.089967
Tmax k268 -0.002477 0.089967
Tmax k269 -0.002411 0.089967
Tmax k270 -0.002408 0.089968
Tmax k271 -0.002413 0.089968
Tmax k272 -0.002414 0.089967
Tmax k273 -0.002401 0.089967
Tmax k274 -0.002286 0.089952
Tmax k275 -0.002319 0.089956
Tmax k276 -0.002358 0.089965
Tmax k277 -0.002379 0.089966
Tmax k278 -0.002410 0.089968
Tmax k279 -0.002409 0.089968
Tmax k280 -0.002446 0.089966
Tmax k281 -0.002390 0.089968
Tmax k282 -0.002410 0.089968
Tmax k283 -0.002410 0.089968
Tmax k284 -0.002416 0.089968
Tmax k285 -0.002410 0.089968
Tmax k286 -0.002433 0.089960
Tmax k287 -0.002411 0.089971
Tmax k288 -0.002689 0.090014
Tmax k289 -0.002408 0.089969
Tmax k290 -0.002660 0.089932
Tmax k291 -0.003031 0.090044
Tmax k292 -0.002387 0.089970
Tmax k293 -0.002282 0.090008
Tmax k294 -0.002338 0.089970
Tmax k295 -0.002406 0.089959
Tmax k296 -0.002929 0.090017
Tmax k297 -0.002665 0.089966
Tmax k298 -0.003004 0.090126
Tmax k299 -0.002456 0.089961
Tmax k300 -0.002503 0.089956
Tmax k301 -0.002409 0.089968
Tmax k302 -0.002522 0.089974
Tmax k303 -0.002407 0.089968
Tmax k304 -0.002413 0.089967
Tmax k305 -0.002405 0.089968
Tmax k306 -0.002408 0.089968
Tmax k307 -0.002445 0.089956
Tmax k308 -0.002435 0.089971
Tmax k309 -0.002437 0.089969
Tmax k310 -0.002468 0.089966
Tmax k311 -0.002048 0.090009
Tmax k312 -0.002287 0.090024
Tmax k313 -0.002622 0.089951
Tmax k314 -0.002786 0.089955
Tmax k315 -0.002410 0.089968
Tmax k316 -0.002606 0.089995
Tmax k317 -0.002422 0.089968
Tmax k318 -0.002332 0.090016
Tmax k319 -0.002252 0.089969
Tmax k320 -0.002329 0.089974
Tmax k321 -0.002377 0.089973
Tmax k322 -0.002412 0.089968
Tmax k323 -0.002476 0.089962
Tmax k324 -0.002405 0.089968
Tmax k325 -0.002419 0.089968
Tmax k326 -0.002408 0.089968
Tmax k327 -0.002408 0.089968
Tmax k328 -0.002458 0.089971
Tmax k329 -0.002463 0.089975
Tmax k330 -0.002410 0.089968
Tmax k331 -0.002400 0.089978
Tmax k332 -0.002043 0.089952
Tmax k333 -0.003107 0.090042
Tmax k334 -0.002428 0.089961
Tmax k335 -0.002410 0.089968
Tmax k336 -0.002275 0.089943
Tmax k337 -0.002634 0.089916
Tmax k338 -0.002345 0.089967
Tmax k339 -0.002143 0.089977
Tmax k340 -0.002342 0.089975
Tmax k341 -0.002357 0.089955
Tmax k342 -0.002508 0.089957
Tmax k343 -0.002411 0.089968
Tmax k344 -0.002410 0.089968
Tmax k345 -0.002406 0.089968
Tmax k346 -0.002410 0.089968
Tmax k347 -0.002392 0.089967
Tmax k348 -0.002392 0.089967
Tmax k349 -0.002417 0.089967
Tmax k350 -0.002405 0.089968
Tmax k351 -0.002408 0.089968
Tmax k352 -0.002417 0.089969
Tmax k353 -0.002409 0.089965
Tmax k354 -0.002436 0.089965
Tmax k355 -0.002402 0.089968
Tmax k356 -0.002502 0.089961
Tmax k357 -0.002451 0.089971
Tmax k358 -0.002417 0.089964
Tmax k359 -0.002452 0.089962
Tmax k360 -0.002313 0.089965
Tmax k361 -0.002452 0.089957
Tmax k362 -0.002363 0.089962
Tmax k363 -0.002413 0.089968
Tmax k364 -0.002413 0.089967
Tmax k365 -0.002409 0.089968
Tmax k366 -0.002414 0.089968
Tmax k367 -0.002410 0.089968
Tmax k368 -0.002410 0.089968
Tmax k369 -0.002410 0.089968
Tmax k370 -0.002409 0.089968
Tmax k371 -0.002394 0.089968
Tmax k372 -0.002410 0.089968
Tmax k373 -0.002414 0.089968
Tmax k374 -0.002375 0.089971
Tmax k375 -0.002410 0.089968
Tmax k376 -0.002368 0.089973
Tmax k377 -0.002381 0.089971
Tmax k378 -0.002522 0.089956
Tmax k379 -0.002409 0.089968
Tmax k380 -0.002409 0.089968
Tmax k381 -0.002408 0.089968
Tmax k382 -0.002407 0.089968
Tmax k383 -0.002416 0.089968
Tmax k384 -0.002410 0.089968
Tmax k385 -0.002221 0.089975
Tmax k386 -0.002434 0.089968
Tmax k387 -0.002405 0.089968
Tmax k388 -0.002424 0.089966
Tmax k389 -0.002410 0.089968
Tmax k390 -0.002409 0.089968
Tmax k391 -0.002382 0.089963
Tmax k392 -0.002393 0.089986
Tmax k393 -0.002381 0.089966
Tmax k394 -0.002414 0.089968
Tmax k395 -0.002410 0.089968
Tmax k396 -0.002380 0.089962
Tmax k397 -0.002350 0.089970
Tmax k398 -0.002292 0.089966
Tmax k399 -0.002379 0.089975
Tmax k400 -0.002242 0.089958
Tmax k401 -0.002411 0.089967
Tmax k402 -0.002219 0.089962
Tmax k403 -0.002290 0.089950
Tmax k404 -0.002426 0.089980
Tmax k405 -0.002427 0.089965
h Carbon -0.012874 0.046377
h Hydrogen -0.007086 0.045689
h k0 -0.012047 0.046148
h k1 -0.011791 0.046164
h k2 -0.011404 0.045818
h k3 -0.012604 0.046234
h k4 -0.012457 0.046185
h k5 -0.012390 0.046189
h k6 -0.011765 0.046072
h k7 -0.012375 0.046158
h k8 -0.011801 0.046189
h k9 -0.012334 0.046157
h k10 -0.012280 0.046190
h k11 -0.012259 0.046191
h k12 -0.012395 0.046243
h k13 -0.012256 0.046193
h k14 -0.010962 0.045998
h k15 -0.011593 0.046185
h k16 -0.012298 0.046190
h k17 -0.012686 0.046012
h k18 -0.012026 0.046250
h k19 -0.012375 0.046206
h k20 -0.012330 0.046180
h k21 -0.011806 0.046110
h k22 -0.012223 0.046175
h k23 -0.011010 0.045982
h k24 -0.012247 0.046189
h k25 -0.012213 0.046193
h k26 -0.012464 0.046175
h k27 -0.012244 0.046191
h k28 -0.012120 0.046210
h k29 -0.012270 0.046193
h k30 -0.012219 0.046148
h k31 -0.012012 0.045630
h k32 -0.012317 0.046198
h k33 -0.012265 0.046187
h k34 -0.010780 0.045819
h k35 -0.012475 0.046227
h k36 -0.012270 0.046191
h k37 -0.012262 0.046191
h k38 -0.011924 0.045072
h k39 -0.012181 0.046130
h k40 -0.012246 0.046191
h k41 -0.012266 0.046173
h k42 -0.012095 0.046223
h k43 -0.011985 0.046211
h k44 -0.012251 0.046188
h k45 -0.012290 0.046194
h k46 -0.012379 0.046182
h k47 -0.012280 0.046190
h k48 -0.013865 0.046349
h k49 -0.012605 0.046200
h k50 -0.012948 0.045992
h k51 -0.012562 0.046183
h k52 -0.012517 0.046142
h k53 -0.012450 0.046236
h k54 -0.012440 0.046174
h k55 -0.012548 0.046197
h k56 -0.012110 0.046097
h k57 -0.013077 0.046174
h k58 -0.012110 0.046177
h k59 -0.012261 0.046191
h k60 -0.012262 0.046191
h k61 -0.012582 0.046137
h k62 -0.012229 0.046177
h k63 -0.012028 0.046215
h k64 -0.012261 0.046191
h k65 -0.012258 0.046191
h k66 -0.012262 0.046191
h k67 -0.012333 0.046193
h k68 -0.012320 0.046193
h k69 -0.012170 0.046168
h k70 -0.012079 0.046162
h k71 -0.012261 0.046191
h k72 -0.012261 0.046191
h k73 -0.012252 0.046190
h k74 -0.012261 0.046191
h k75 -0.012258 0.046191
h k76 -0.012261 0.046191
h k77 -0.012255 0.046191
h k78 -0.012249 0.046191
h k79 -0.012130 0.046210
h k80 -0.011998 0.046112
h k81 -0.012357 0.046219
h k82 -0.011720 0.046203
h k83 -0.012278 0.046194
h k84 -0.012263 0.046190
h k85 -0.012259 0.046191
h k86 -0.012130 0.046142
h k87 -0.012407 0.046182
h k88 -0.012114 0.046188
h k89 -0.012149 0.046177
h k90 -0.012268 0.046191
h k91 -0.012334 0.046181
h k92 -0.012394 0.046134
h k93 -0.012272 0.046188
h k94 -0.012261 0.046191
h k95 -0.012261 0.046191
h k96 -0.012261 0.046191
h k97 -0.012261 0.046191
h k98 -0.012261 0.046191
h k99 -0.012261 0.046191
h k100 -0.012261 0.046191
h k101 -0.012252 0.046192
h k102 -0.012261 0.046191
h k103 -0.012255 0.046191
h k104 -0.012171 0.046186
h k105 -0.011708 0.046129
h k106 -0.012966 0.046301
h k107 -0.011174 0.046065
h k108 -0.011866 0.046005
h k109 -0.012485 0.046232
h k110 -0.013162 0.046098
h k111 -0.012255 0.046191
h k112 -0.012259 0.046191
h k113 -0.012261 0.046191
h k114 -0.012258 0.046191
h k115 -0.012259 0.046196
h k116 -0.012257 0.046191
h k117 -0.012246 0.046188
h k118 -0.012279 0.046192
h k119 -0.012184 0.046193
h k120 -0.012261 0.046191
h k121 -0.012271 0.046192
h k122 -0.012261 0.046191
h k123 -0.012261 0.046191
h k124 -0.012244 0.046191
h k125 -0.012262 0.046191
h k126 -0.012260 0.046191
h k127 -0.012271 0.046192
h k128 -0.012264 0.046192
h k129 -0.012242 0.046189
h k130 -0.012280 0.046190
h k131 -0.012261 0.046191
h k132 -0.012261 0.046191
h k133 -0.012262 0.046191
h k134 -0.012261 0.046191
h k135 -0.012261 0.046191
h k136 -0.012252 0.046190
h k137 -0.012261 0.046191
h k138 -0.012342 0.046183
h k139 -0.012228 0.046202
h k140 -0.012274 0.046192
h k141 -0.012261 0.046191
h k142 -0.012251 0.046194
h k143 -0.012261 0.046191
h k144 -0.012261 0.046191
h k145 -0.012261 0.046191
h k146 -0.012261 0.046191
h k147 -0.012262 0.046191
h k148 -0.012277 0.046187
h k149 -0.012259 0.046191
h k150 -0.012246 0.046193
h k151 -0.012261 0.046191
h k152 -0.012261 0.046191
h k153 -0.012261 0.046191
h k154 -0.012262 0.046191
h k155 -0.012261 0.046191
h k156 -0.012263 0.046191
h k157 -0.012285 0.046190
h k158 -0.012264 0.046191
h k159 -0.012304 0.046188
h k160 -0.012346 0.046183
h k161 -0.012207 0.046187
h k162 -0.012260 0.046191
h k163 -0.012245 0.046192
h k164 -0.012259 0.046191
h k165 -0.012280 0.046190
h k166 -0.012266 0.046191
h k167 -0.012261 0.046191
h k168 -0.012261 0.046191
h k169 -0.012242 0.046189
h k170 -0.012260 0.046190
h k171 -0.012347 0.046191
h k172 -0.012259 0.046191
h k173 -0.012322 0.046192
h k174 -0.012255 0.046191
h k175 -0.012269 0.046191
h k176 -0.012263 0.046190
h k177 -0.012256 0.046191
h k178 -0.012201 0.046181
h k179 -0.012104 0.046208
h k180 -0.012263 0.046191
h k181 -0.013030 0.046270
h k182 -0.012261 0.046191
h k183 -0.012270 0.046189
h k184 -0.012134 0.046208
h k185 -0.012334 0.046188
h k186 -0.012211 0.046189
h k187 -0.012264 0.046192
h k188 -0.012288 0.046195
h k189 -0.012260 0.046189
h k190 -0.012074 0.046197
h k191 -0.012259 0.046192
h k192 -0.012375 0.046175
h k193 -0.012393 0.046214
h k194 -0.012265 0.046188
h k195 -0.012261 0.046191
h k196 -0.012262 0.046191
h k197 -0.012263 0.046190
h k198 -0.012251 0.046191
h k199 -0.012262 0.046184
h k200 -0.012227 0.046214
h k201 -0.012269 0.046193
h k202 -0.012261 0.046191
h k203 -0.012072 0.046241
h k204 -0.012253 0.046188
h k205 -0.012242 0.046185
h k206 -0.012241 0.046190
h k207 -0.012208 0.046186
h k208 -0.012255 0.046190
h k209 -0.012282 0.046192
h k210 -0.012217 0.046194
h k211 -0.012235 0.046192
h k212 -0.012364 0.046181
h k213 -0.012372 0.046193
h k214 -0.012651 0.046191
h k215 -0.012255 0.046192
h k216 -0.012261 0.046191
h k217 -0.012261 0.046191
h k218 -0.012261 0.046191
h k219 -0.012261 0.046191
h k220 -0.012258 0.046191
h k221 -0.012261 0.046191
h k222 -0.012261 0.046191
h k223 -0.012153 0.046214
h k224 -0.012287 0.046192
h k225 -0.012260 0.046191
h k226 -0.012258 0.046190
h k227 -0.012261 0.046191
h k228 -0.012266 0.046190
h k229 -0.012261 0.046191
h k230 -0.012258 0.046191
h k231 -0.012261 0.046191
h k232 -0.012271 0.046192
h k233 -0.012269 0.046193
h k234 -0.012254 0.046194
h k235 -0.012266 0.046188
h k236 -0.012265 0.046191
h k237 -0.012261 0.046191
h k238 -0.012261 0.046191
h k239 -0.012261 0.046191
h k240 -0.012259 0.046190
h k241 -0.012261 0.046191
h k242 -0.012299 0.046189
h k243 -0.012260 0.046191
h k244 -0.012249 0.046194
h k245 -0.012310 0.046195
h k246 -0.012262 0.046191
h k247 -0.012251 0.046191
h k248 -0.012261 0.046191
h k249 -0.012261 0.046191
h k250 -0.012265 0.046191
h k251 -0.012265 0.046191
h k252 -0.012261 0.046191
h k253 -0.012263 0.046191
h k254 -0.012284 0.046191
h k255 -0.012278 0.046190
h k256 -0.012263 0.046191
h k257 -0.012258 0.046191
h k258 -0.012261 0.046191
h k259 -0.012263 0.046191
h k260 -0.012260 0.046191
h k261 -0.012257 0.046191
h k262 -0.012252 0.046191
h k263 -0.012256 0.046190
h k264 -0.012259 0.046191
h k265 -0.012329 0.046179
h k266 -0.012204 0.046183
h k267 -0.012254 0.046189
h k268 -0.012270 0.046189
h k269 -0.012261 0.046191
h k270 -0.012256 0.046191
h k271 -0.012257 0.046191
h k272 -0.012256 0.046191
h k273 -0.012260 0.046191
h k274 -0.012263 0.046193
h k275 -0.012216 0.046189
h k276 -0.012297 0.046184
h k277 -0.012263 0.046191
h k278 -0.012258 0.046191
h k279 -0.012261 0.046191
h k280 -0.012245 0.046190
h k281 -0.012253 0.046190
h k282 -0.012261 0.046191
h k283 -0.012261 0.046191
h k284 -0.012250 0.046191
h k285 -0.012261 0.046191
h k286 -0.012379 0.046164
h k287 -0.012258 0.046190
h k288 -0.012282 0.046200
h k289 -0.012261 0.046191
h k290 -0.012340 0.046199
h k291 -0.012113 0.046272
h k292 -0.012252 0.046191
h k293 -0.012530 0.046166
h k294 -0.012269 0.046189
h k295 -0.011799 0.046031
h k296 -0.012305 0.046185
h k297 -0.012491 0.046213
h k298 -0.011944 0.046089
h k299 -0.012143 0.046171
h k300 -0.012262 0.046191
h k301 -0.012264 0.046190
h k302 -0.012240 0.046181
h k303 -0.012263 0.046191
h k304 -0.012273 0.046191
h k305 -0.012260 0.046191
h k306 -0.012261 0.046191
h k307 -0.012254 0.046189
h k308 -0.012310 0.046192
h k309 -0.012252 0.046190
h k310 -0.012277 0.046189
h k311 -0.011951 0.046175
h k312 -0.012218 0.046227
h k313 -0.012254 0.046192
h k314 -0.012167 0.046172
h k315 -0.012261 0.046191
h k316 -0.013372 0.046124
h k317 -0.012258 0.046190
h k318 -0.012763 0.046234
h k319 -0.012376 0.046140
h k320 -0.012092 0.046185
h k321 -0.012270 0.046197
h k322 -0.012274 0.046189
h k323 -0.012180 0.046170
h k324 -0.012260 0.046191
h k325 -0.012257 0.046190
h k326 -0.012262 0.046191
h k327 -0.012263 0.046191
h k328 -0.012213 0.046194
h k329 -0.012246 0.046191
h k330 -0.012266 0.046191
h k331 -0.012240 0.046194
h k332 -0.012246 0.046180
h k333 -0.012699 0.046185
h k334 -0.012250 0.046189
h k335 -0.012261 0.046191
h k336 -0.012296 0.046198
h k337 -0.012732 0.046270
h k338 -0.012293 0.046192
h k339 -0.012309 0.046169
h k340 -0.012199 0.046187
h k341 -0.012176 0.046199
h k342 -0.012281 0.046189
h k343 -0.012248 0.046188
h k344 -0.012261 0.046191
h k345 -0.012260 0.046191
h k346 -0.012261 0.046191
h k347 -0.012255 0.046191
h k348 -0.012255 0.046191
h k349 -0.012254 0.046191
h k350 -0.012259 0.046191
h k351 -0.012265 0.046190
h k352 -0.012258 0.046191
h k353 -0.012290 0.046197
h k354 -0.012243 0.046187
h k355 -0.012264 0.046191
h k356 -0.012355 0.046212
h k357 -0.012248 0.046191
h k358 -0.012234 0.046181
h k359 -0.012259 0.046189
h k360 -0.012263 0.046183
h k361 -0.012231 0.046194
h k362 -0.012255 0.046195
h k363 -0.012262 0.046191
h k364 -0.012262 0.046191
h k365 -0.012261 0.046191
h k366 -0.012259 0.046191
h k367 -0.012261 0.046191
h k368 -0.012261 0.046191
h k369 -0.012261 0.046191
h k370 -0.012261 0.046191
h k371 -0.012257 0.046191
h k372 -0.012261 0.046191
h k373 -0.012260 0.046191
h k374 -0.012259 0.046191
h k375 -0.012261 0.046191
h k376 -0.012259 0.046191
h k377 -0.012252 0.046192
h k378 -0.012259 0.046190
h k379 -0.012261 0.046191
h k380 -0.012261 0.046191
h k381 -0.012255 0.046190
h k382 -0.012261 0.046191
h k383 -0.012249 0.046191
h k384 -0.012261 0.046191
h k385 -0.012215 0.046190
h k386 -0.012249 0.046187
h k387 -0.012261 0.046191
h k388 -0.012267 0.046191
h k389 -0.012260 0.046191
h k390 -0.012261 0.046191
h k391 -0.012245 0.046197
h k392 -0.012238 0.046191
h k393 -0.012268 0.046190
h k394 -0.012261 0.046192
h k395 -0.012261 0.046191
h k396 -0.012197 0.046185
h k397 -0.012274 0.046190
h k398 -0.012392 0.046202
h k399 -0.012212 0.046192
h k400 -0.012222 0.046187
h k401 -0.012249 0.046193
h k402 -0.012224 0.046194
h k403 -0.012245 0.046194
h k404 -0.012228 0.046192
h k405 -0.012282 0.046191
Carbon Hydrogen 0.035686 0.139755
Carbon k0 0.024193 0.136892
Carbon k1 0.024835 0.136915
Carbon k2 0.025720 0.136602
Carbon k3 0.023491 0.137057
Carbon k4 0.024016 0.136824
Carbon k5 0.024166 0.136904
Carbon k6 0.025938 0.136728
Carbon k7 0.024014 0.136885
Carbon k8 0.023642 0.136829
Carbon k9 0.025065 0.136960
Carbon k10 0.024043 0.136925
Carbon k11 0.024162 0.136921
Carbon k12 0.024128 0.136913
Carbon k13 0.024174 0.136923
Carbon k14 0.025116 0.137375
Carbon k15 0.027471 0.136838
Carbon k16 0.024308 0.136913
Carbon k17 0.023106 0.136973
Carbon k18 0.024283 0.136977
Carbon k19 0.024100 0.136919
Carbon k20 0.025490 0.136834
Carbon k21 0.024934 0.136714
Carbon k22 0.024117 0.136928
Carbon k23 0.021273 0.137215
Carbon k24 0.024138 0.136922
Carbon k25 0.023814 0.136929
Carbon k26 0.024188 0.136991
Carbon k27 0.024116 0.136926
Carbon k28 0.021944 0.136782
Carbon k29 0.024582 0.136795
Carbon k30 0.022715 0.136927
Carbon k31 0.023915 0.137019
Carbon k32 0.024988 0.136854
Carbon k33 0.024171 0.136920
Carbon k34 0.023268 0.136683
Carbon k35 0.023817 0.136750
Carbon k36 0.024161 0.136919
Carbon k37 0.024148 0.136922
Carbon k38 0.022053 0.136195
Carbon k39 0.022144 0.136852
Carbon k40 0.024121 0.136927
Carbon k41 0.023186 0.136943
Carbon k42 0.026961 0.136574
Carbon k43 0.024616 0.136895
Carbon k44 0.024156 0.136922
Carbon k45 0.024327 0.136903
Carbon k46 0.023984 0.136928
Carbon k47 0.024093 0.136923
Carbon k48 0.025105 0.137027
Carbon k49 0.023566 0.136893
Carbon k50 0.024132 0.136822
Carbon k51 0.024795 0.136968
Carbon k52 0.025347 0.137006
Carbon k53 0.025996 0.137045
Carbon k54 0.023998 0.136829
Carbon k55 0.024107 0.136900
Carbon k56 0.024221 0.137100
Carbon k57 0.022652 0.136831
Carbon k58 0.024275 0.136997
Carbon k59 0.024149 0.136922
Carbon k60 0.024151 0.136922
Carbon k61 0.022182 0.136861
Carbon k62 0.024114 0.136925
Carbon k63 0.024464 0.137007
Carbon k64 0.024150 0.136921
Carbon k65 0.024149 0.136922
Carbon k66 0.024174 0.136924
Carbon k67 0.024644 0.136887
Carbon k68 0.023988 0.136909
Carbon k69 0.023832 0.136912
Carbon k70 0.024528 0.136912
Carbon k71 0.024136 0.136921
Carbon k72 0.024149 0.136922
Carbon k73 0.024140 0.136915
Carbon k74 0.024150 0.136922
Carbon k75 0.024177 0.136924
Carbon k76 0.024150 0.136922
Carbon k77 0.024152 0.136921
Carbon k78 0.024151 0.136922
Carbon k79 0.024039 0.136915
Carbon k80 0.023983 0.136915
Carbon k81 0.021352 0.137017
Carbon k82 0.025806 0.137097
Carbon k83 0.024091 0.136920
Carbon k84 0.024158 0.136921
Carbon k85 0.024149 0.136922
Carbon k86 0.025271 0.136849
Carbon k87 0.024016 0.136865
Carbon k88 0.023692 0.136928
Carbon k89 0.024287 0.136938
Carbon k90 0.024117 0.136928
Carbon k91 0.024353 0.136904
Carbon k92 0.025479 0.136676
Carbon k93 0.024154 0.136922
Carbon k94 0.024150 0.136922
Carbon k95 0.024150 0.136922
Carbon k96 0.024150 0.136922
Carbon k97 0.024150 0.136922
Carbon k98 0.024150 0.136922
Carbon k99 0.024150 0.136922
Carbon k100 0.024150 0.136922
Carbon k101 0.024163 0.136930
Carbon k102 0.024150 0.136922
Carbon k103 0.024153 0.136921
Carbon k104 0.025236 0.136686
Carbon k105 0.023426 0.136830
Carbon k106 0.028036 0.137426
Carbon k107 0.024047 0.136875
Carbon k108 0.028848 0.137030
Carbon k109 0.024676 0.136937
Carbon k110 0.024231 0.136938
Carbon k111 0.024153 0.136921
Carbon k112 0.024153 0.136922
Carbon k113 0.024150 0.136922
Carbon k114 0.024138 0.136921
Carbon k115 0.023974 0.136915
Carbon k116 0.024166 0.136922
Carbon k117 0.024128 0.136927
Carbon k118 0.024140 0.136929
Carbon k119 0.024112 0.136974
Carbon k120 0.024148 0.136922
Carbon k121 0.024158 0.136924
Carbon k122 0.024149 0.136922
Carbon k123 0.024150 0.136922
Carbon k124 0.024151 0.136921
Carbon k125 0.024152 0.136922
Carbon k126 0.024150 0.136922
Carbon k127 0.024092 0.136925
Carbon k128 0.024168 0.136921
Carbon k129 0.024168 0.136920
Carbon k130 0.024045 0.136925
Carbon k131 0.024150 0.136922
Carbon k132 0.024150 0.136922
Carbon k133 0.024149 0.136922
Carbon k134 0.024150 0.136922
Carbon k135 0.024152 0.136921
Carbon k136 0.024123 0.136920
Carbon k137 0.024151 0.136922
Carbon k138 0.024286 0.136935
Carbon k139 0.023983 0.136882
Carbon k140 0.024255 0.136974
Carbon k141 0.024150 0.136922
Carbon k142 0.024133 0.136926
Carbon k143 0.024149 0.136922
Carbon k144 0.024151 0.136921
Carbon k145 0.024151 0.136922
Carbon k146 0.024174 0.136918
Carbon k147 0.024142 0.136923
Carbon k148 0.023846 0.136911
Carbon k149 0.024161 0.136922
Carbon k150 0.024143 0.136920
Carbon k151 0.024148 0.136922
Carbon k152 0.024150 0.136922
Carbon k153 0.024150 0.136922
Carbon k154 0.024149 0.136922
Carbon k155 0.024150 0.136922
Carbon k156 0.024130 0.136920
Carbon k157 0.024079 0.136913
Carbon k158 0.024144 0.136922
Carbon k159 0.024052 0.136924
Carbon k160 0.024047 0.136862
Carbon k161 0.023849 0.136951
Carbon k162 0.024148 0.136921
Carbon k163 0.024214 0.136920
Carbon k164 0.024148 0.136922
Carbon k165 0.024042 0.136926
Carbon k166 0.024151 0.136921
Carbon k167 0.024186 0.136915
Carbon k168 0.024163 0.136920
Carbon k169 0.023645 0.136884
Carbon k170 0.024234 0.136901
Carbon k171 0.024150 0.136969
Carbon k172 0.024149 0.136922
Carbon k173 0.023986 0.136921
Carbon k174 0.024153 0.136921
Carbon k175 0.024172 0.136922
Carbon k176 0.024150 0.136921
Carbon k177 0.024186 0.136918
Carbon k178 0.024640 0.136892
Carbon k179 0.024201 0.136959
Carbon k180 0.024056 0.136923
Carbon k181 0.024006 0.136877
Carbon k182 0.024150 0.136922
Carbon k183 0.024189 0.136918
Carbon k184 0.024047 0.136902
Carbon k185 0.024205 0.136917
Carbon k186 0.024104 0.136919
Carbon k187 0.024201 0.136920
Carbon k188 0.024102 0.136910
Carbon k189 0.024263 0.136921
Carbon k190 0.024215 0.136955
Carbon k191 0.024078 0.136878
Carbon k192 0.025794 0.137092
Carbon k193 0.023474 0.136814
Carbon k194 0.024146 0.136923
Carbon k195 0.024149 0.136921
Carbon k196 0.024145 0.136919
