Parameter S1 S1_conf ST ST_conf
k22 k379 -0.000459 0.003022
k22 k380 -0.000459 0.003022
k22 k381 -0.000459 0.003022
k22 k382 -0.000459 0.003022
k22 k383 -0.000459 0.003022
k22 k384 -0.000459 0.003022
k22 k385 -0.000459 0.003022
k22 k386 -0.000460 0.003022
k22 k387 -0.000459 0.003022
k22 k388 -0.000459 0.003022
k22 k389 -0.000459 0.003022
k22 k390 -0.000459 0.003022
k22 k391 -0.000459 0.003022
k22 k392 -0.000459 0.003022
k22 k393 -0.000459 0.003022
k22 k394 -0.000459 0.003022
k22 k395 -0.000459 0.003022
k22 k396 -0.000456 0.003023
k22 k397 -0.000460 0.003022
k22 k398 -0.000461 0.003022
k22 k399 -0.000463 0.003021
k22 k400 -0.000456 0.003022
k22 k401 -0.000459 0.003022
k22 k402 -0.000456 0.003022
k22 k403 -0.000462 0.003021
k22 k404 -0.000462 0.003021
k22 k405 -0.000459 0.003022
k23 k24 -0.004077 0.017555
k23 k25 -0.004107 0.017561
k23 k26 -0.004053 0.017564
k23 k27 -0.004082 0.017555
k23 k28 -0.004141 0.017554
k23 k29 -0.003954 0.017562
k23 k30 -0.004453 0.017623
k23 k31 -0.003344 0.017567
k23 k32 -0.004079 0.017556
k23 k33 -0.004090 0.017557
k23 k34 -0.003884 0.017558
k23 k35 -0.003952 0.017541
k23 k36 -0.004082 0.017556
k23 k37 -0.004082 0.017556
k23 k38 -0.004199 0.017587
k23 k39 -0.004004 0.017575
k23 k40 -0.004080 0.017556
k23 k41 -0.004111 0.017553
k23 k42 -0.004228 0.017544
k23 k43 -0.004065 0.017560
k23 k44 -0.004080 0.017556
k23 k45 -0.004064 0.017556
k23 k46 -0.004137 0.017560
k23 k47 -0.004080 0.017556
k23 k48 -0.003830 0.017543
k23 k49 -0.004089 0.017556
k23 k50 -0.004060 0.017538
k23 k51 -0.004089 0.017553
k23 k52 -0.003917 0.017576
k23 k53 -0.003984 0.017550
k23 k54 -0.004003 0.017558
k23 k55 -0.003999 0.017538
k23 k56 -0.004139 0.017590
k23 k57 -0.003901 0.017537
k23 k58 -0.004038 0.017549
k23 k59 -0.004082 0.017556
k23 k60 -0.004082 0.017556
k23 k61 -0.004190 0.017557
k23 k62 -0.004076 0.017556
k23 k63 -0.004052 0.017550
k23 k64 -0.004082 0.017556
k23 k65 -0.004081 0.017556
k23 k66 -0.004082 0.017555
k23 k67 -0.004081 0.017556
k23 k68 -0.004121 0.017557
k23 k69 -0.004058 0.017556
k23 k70 -0.003928 0.017552
k23 k71 -0.004075 0.017554
k23 k72 -0.004082 0.017556
k23 k73 -0.004141 0.017557
k23 k74 -0.004082 0.017556
k23 k75 -0.004071 0.017560
k23 k76 -0.004081 0.017556
k23 k77 -0.004083 0.017556
k23 k78 -0.004086 0.017556
k23 k79 -0.004085 0.017556
k23 k80 -0.003977 0.017589
k23 k81 -0.004052 0.017579
k23 k82 -0.004158 0.017537
k23 k83 -0.004093 0.017557
k23 k84 -0.004083 0.017556
k23 k85 -0.004081 0.017556
k23 k86 -0.004260 0.017597
k23 k87 -0.004117 0.017554
k23 k88 -0.004107 0.017558
k23 k89 -0.004144 0.017556
k23 k90 -0.004083 0.017556
k23 k91 -0.004089 0.017557
k23 k92 -0.004214 0.017549
k23 k93 -0.004086 0.017557
k23 k94 -0.004082 0.017556
k23 k95 -0.004082 0.017556
k23 k96 -0.004082 0.017556
k23 k97 -0.004082 0.017556
k23 k98 -0.004082 0.017556
k23 k99 -0.004082 0.017556
k23 k100 -0.004082 0.017556
k23 k101 -0.004082 0.017556
k23 k102 -0.004082 0.017556
k23 k103 -0.004083 0.017556
k23 k104 -0.003443 0.017536
k23 k105 -0.004461 0.017500
k23 k106 -0.004410 0.017597
k23 k107 -0.003582 0.017529
k23 k108 -0.002224 0.017634
k23 k109 -0.004041 0.017567
k23 k110 -0.004129 0.017573
k23 k111 -0.004083 0.017556
k23 k112 -0.004082 0.017556
k23 k113 -0.004082 0.017556
k23 k114 -0.004081 0.017556
k23 k115 -0.004043 0.017555
k23 k116 -0.004082 0.017556
k23 k117 -0.004087 0.017556
k23 k118 -0.004096 0.017557
k23 k119 -0.004085 0.017553
k23 k120 -0.004082 0.017556
k23 k121 -0.004086 0.017556
k23 k122 -0.004082 0.017556
k23 k123 -0.004082 0.017556
k23 k124 -0.004087 0.017556
k23 k125 -0.004082 0.017556
k23 k126 -0.004082 0.017556
k23 k127 -0.004077 0.017556
k23 k128 -0.004081 0.017556
k23 k129 -0.004077 0.017557
k23 k130 -0.004081 0.017556
k23 k131 -0.004082 0.017556
k23 k132 -0.004082 0.017556
k23 k133 -0.004082 0.017556
k23 k134 -0.004082 0.017556
k23 k135 -0.004082 0.017556
k23 k136 -0.004073 0.017557
k23 k137 -0.004082 0.017556
k23 k138 -0.004073 0.017554
k23 k139 -0.004030 0.017554
k23 k140 -0.004110 0.017558
k23 k141 -0.004081 0.017556
k23 k142 -0.004089 0.017555
k23 k143 -0.004082 0.017556
k23 k144 -0.004082 0.017556
k23 k145 -0.004082 0.017556
k23 k146 -0.004082 0.017556
k23 k147 -0.004081 0.017556
k23 k148 -0.004087 0.017555
k23 k149 -0.004083 0.017556
k23 k150 -0.004088 0.017557
k23 k151 -0.004082 0.017556
k23 k152 -0.004082 0.017556
k23 k153 -0.004082 0.017556
k23 k154 -0.004082 0.017556
k23 k155 -0.004082 0.017556
k23 k156 -0.004081 0.017556
k23 k157 -0.004072 0.017556
k23 k158 -0.004082 0.017556
k23 k159 -0.004045 0.017559
k23 k160 -0.003968 0.017560
k23 k161 -0.004148 0.017573
k23 k162 -0.004084 0.017556
k23 k163 -0.004070 0.017557
k23 k164 -0.004082 0.017556
k23 k165 -0.004082 0.017556
k23 k166 -0.004081 0.017556
k23 k167 -0.004079 0.017556
k23 k168 -0.004080 0.017556
k23 k169 -0.004061 0.017554
k23 k170 -0.004056 0.017548
k23 k171 -0.004058 0.017558
k23 k172 -0.004082 0.017556
k23 k173 -0.004127 0.017555
k23 k174 -0.004083 0.017556
k23 k175 -0.004083 0.017556
k23 k176 -0.004082 0.017556
k23 k177 -0.004084 0.017556
k23 k178 -0.004095 0.017554
k23 k179 -0.004084 0.017555
k23 k180 -0.004077 0.017556
k23 k181 -0.004022 0.017546
k23 k182 -0.004082 0.017556
k23 k183 -0.004081 0.017556
k23 k184 -0.004055 0.017556
k23 k185 -0.004074 0.017555
k23 k186 -0.004071 0.017555
k23 k187 -0.004083 0.017555
k23 k188 -0.004080 0.017555
k23 k189 -0.004074 0.017557
k23 k190 -0.004121 0.017553
k23 k191 -0.004054 0.017551
k23 k192 -0.003997 0.017566
k23 k193 -0.004021 0.017559
k23 k194 -0.004081 0.017556
k23 k195 -0.004082 0.017556
k23 k196 -0.004081 0.017556
k23 k197 -0.004081 0.017556
k23 k198 -0.004082 0.017556
k23 k199 -0.004077 0.017555
k23 k200 -0.004121 0.017565
k23 k201 -0.004091 0.017557
k23 k202 -0.004082 0.017556
k23 k203 -0.004087 0.017557
k23 k204 -0.004088 0.017556
k23 k205 -0.004060 0.017555
k23 k206 -0.004087 0.017555
k23 k207 -0.004090 0.017555
k23 k208 -0.004087 0.017556
k23 k209 -0.004081 0.017557
k23 k210 -0.004090 0.017556
k23 k211 -0.004139 0.017551
k23 k212 -0.004084 0.017554
k23 k213 -0.003951 0.017562
k23 k214 -0.004013 0.017554
k23 k215 -0.004088 0.017556
k23 k216 -0.004082 0.017556
k23 k217 -0.004082 0.017556
k23 k218 -0.004082 0.017556
k23 k219 -0.004082 0.017556
k23 k220 -0.004082 0.017556
k23 k221 -0.004082 0.017556
k23 k222 -0.004082 0.017556
k23 k223 -0.004094 0.017558
k23 k224 -0.004091 0.017557
k23 k225 -0.004080 0.017556
k23 k226 -0.004079 0.017556
k23 k227 -0.004082 0.017556
k23 k228 -0.004082 0.017556
k23 k229 -0.004082 0.017556
k23 k230 -0.004079 0.017556
k23 k231 -0.004082 0.017556
k23 k232 -0.004078 0.017556
k23 k233 -0.004075 0.017556
k23 k234 -0.004097 0.017555
k23 k235 -0.004091 0.017556
k23 k236 -0.004081 0.017556
k23 k237 -0.004082 0.017556
k23 k238 -0.004081 0.017556
k23 k239 -0.004082 0.017556
k23 k240 -0.004080 0.017556
k23 k241 -0.004082 0.017556
k23 k242 -0.004094 0.017554
k23 k243 -0.004081 0.017556
k23 k244 -0.004092 0.017556
k23 k245 -0.004073 0.017557
k23 k246 -0.004081 0.017556
k23 k247 -0.004077 0.017556
k23 k248 -0.004081 0.017556
k23 k249 -0.004082 0.017556
k23 k250 -0.004082 0.017556
k23 k251 -0.004082 0.017556
k23 k252 -0.004081 0.017556
k23 k253 -0.004081 0.017556
k23 k254 -0.004079 0.017555
k23 k255 -0.004080 0.017556
k23 k256 -0.004081 0.017556
k23 k257 -0.004082 0.017556
k23 k258 -0.004082 0.017556
k23 k259 -0.004081 0.017556
k23 k260 -0.004082 0.017556
k23 k261 -0.004082 0.017556
k23 k262 -0.004084 0.017555
k23 k263 -0.004082 0.017556
k23 k264 -0.004082 0.017556
k23 k265 -0.004089 0.017554
k23 k266 -0.004095 0.017556
k23 k267 -0.004084 0.017556
k23 k268 -0.004079 0.017556
k23 k269 -0.004080 0.017556
k23 k270 -0.004082 0.017556
k23 k271 -0.004080 0.017556
k23 k272 -0.004083 0.017557
k23 k273 -0.004084 0.017556
k23 k274 -0.004083 0.017554
k23 k275 -0.004073 0.017556
k23 k276 -0.004086 0.017555
k23 k277 -0.004085 0.017555
k23 k278 -0.004083 0.017555
k23 k279 -0.004082 0.017556
k23 k280 -0.004083 0.017556
k23 k281 -0.004073 0.017556
k23 k282 -0.004082 0.017556
k23 k283 -0.004082 0.017556
k23 k284 -0.004085 0.017556
k23 k285 -0.004082 0.017556
k23 k286 -0.004082 0.017556
k23 k287 -0.004083 0.017556
k23 k288 -0.004080 0.017555
k23 k289 -0.004082 0.017556
k23 k290 -0.004126 0.017557
k23 k291 -0.003926 0.017551
k23 k292 -0.004080 0.017556
k23 k293 -0.004043 0.017560
k23 k294 -0.004067 0.017560
k23 k295 -0.003893 0.017563
k23 k296 -0.004093 0.017558
k23 k297 -0.004047 0.017575
k23 k298 -0.003976 0.017564
k23 k299 -0.004073 0.017589
k23 k300 -0.004081 0.017556
k23 k301 -0.004080 0.017556
k23 k302 -0.004099 0.017555
k23 k303 -0.004082 0.017556
k23 k304 -0.004081 0.017556
k23 k305 -0.004082 0.017556
k23 k306 -0.004082 0.017556
k23 k307 -0.004102 0.017560
k23 k308 -0.004082 0.017556
k23 k309 -0.004045 0.017558
k23 k310 -0.004080 0.017556
k23 k311 -0.004027 0.017575
k23 k312 -0.004360 0.017492
k23 k313 -0.004083 0.017556
k23 k314 -0.004160 0.017551
k23 k315 -0.004082 0.017556
k23 k316 -0.004190 0.017516
k23 k317 -0.004064 0.017555
k23 k318 -0.003713 0.017574
k23 k319 -0.004076 0.017538
k23 k320 -0.004113 0.017562
k23 k321 -0.004090 0.017555
k23 k322 -0.004079 0.017556
k23 k323 -0.004090 0.017556
k23 k324 -0.004081 0.017556
k23 k325 -0.004081 0.017556
k23 k326 -0.004081 0.017556
k23 k327 -0.004081 0.017556
k23 k328 -0.004089 0.017555
k23 k329 -0.004100 0.017557
k23 k330 -0.004054 0.017557
k23 k331 -0.004083 0.017556
k23 k332 -0.004087 0.017541
k23 k333 -0.004076 0.017512
k23 k334 -0.004083 0.017556
k23 k335 -0.004082 0.017556
k23 k336 -0.004160 0.017550
k23 k337 -0.003538 0.017604
k23 k338 -0.004082 0.017564
k23 k339 -0.004228 0.017584
k23 k340 -0.004026 0.017558
k23 k341 -0.004073 0.017542
k23 k342 -0.004085 0.017556
k23 k343 -0.004082 0.017556
k23 k344 -0.004082 0.017556
k23 k345 -0.004082 0.017556
k23 k346 -0.004082 0.017556
k23 k347 -0.004083 0.017556
k23 k348 -0.004083 0.017556
k23 k349 -0.004083 0.017556
k23 k350 -0.004083 0.017556
k23 k351 -0.004085 0.017556
k23 k352 -0.004083 0.017556
k23 k353 -0.004085 0.017556
k23 k354 -0.004101 0.017555
k23 k355 -0.004081 0.017556
k23 k356 -0.004060 0.017556
k23 k357 -0.004105 0.017557
k23 k358 -0.004178 0.017557
k23 k359 -0.004086 0.017557
k23 k360 -0.004107 0.017552
k23 k361 -0.004039 0.017559
k23 k362 -0.004176 0.017559
k23 k363 -0.004081 0.017556
k23 k364 -0.004082 0.017556
k23 k365 -0.004082 0.017556
k23 k366 -0.004082 0.017556
k23 k367 -0.004082 0.017556
k23 k368 -0.004082 0.017556
k23 k369 -0.004082 0.017556
k23 k370 -0.004082 0.017556
k23 k371 -0.004083 0.017556
k23 k372 -0.004082 0.017556
k23 k373 -0.004082 0.017556
k23 k374 -0.004080 0.017555
k23 k375 -0.004082 0.017556
k23 k376 -0.004082 0.017556
k23 k377 -0.004079 0.017556
k23 k378 -0.004085 0.017556
k23 k379 -0.004082 0.017556
k23 k380 -0.004082 0.017556
k23 k381 -0.004084 0.017556
k23 k382 -0.004081 0.017556
k23 k383 -0.004086 0.017556
k23 k384 -0.004082 0.017556
k23 k385 -0.004072 0.017556
k23 k386 -0.004076 0.017556
k23 k387 -0.004078 0.017556
k23 k388 -0.004081 0.017556
k23 k389 -0.004082 0.017556
k23 k390 -0.004082 0.017556
k23 k391 -0.004087 0.017556
k23 k392 -0.004077 0.017555
k23 k393 -0.004078 0.017556
k23 k394 -0.004084 0.017556
k23 k395 -0.004082 0.017556
k23 k396 -0.004071 0.017557
k23 k397 -0.004083 0.017556
k23 k398 -0.004083 0.017548
k23 k399 -0.004101 0.017558
k23 k400 -0.004072 0.017551
k23 k401 -0.004076 0.017556
k23 k402 -0.004034 0.017550
k23 k403 -0.004100 0.017551
k23 k404 -0.004064 0.017546
k23 k405 -0.004086 0.017556
k24 k25 0.000778 0.001424
k24 k26 0.000776 0.001424
k24 k27 0.000778 0.001424
k24 k28 0.000770 0.001408
k24 k29 0.000778 0.001421
k24 k30 0.000813 0.001502
k24 k31 0.000783 0.001424
k24 k32 0.000777 0.001424
k24 k33 0.000778 0.001424
k24 k34 0.000768 0.001405
k24 k35 0.000774 0.001415
k24 k36 0.000778 0.001424
k24 k37 0.000778 0.001424
k24 k38 0.000765 0.001408
k24 k39 0.000777 0.001425
k24 k40 0.000778 0.001424
k24 k41 0.000779 0.001424
k24 k42 0.000777 0.001414
k24 k43 0.000778 0.001424
k24 k44 0.000778 0.001424
k24 k45 0.000778 0.001424
k24 k46 0.000782 0.001432
k24 k47 0.000778 0.001424
k24 k48 0.000776 0.001425
k24 k49 0.000778 0.001422
k24 k50 0.000778 0.001428
k24 k51 0.000781 0.001428
k24 k52 0.000779 0.001423
k24 k53 0.000782 0.001432
k24 k54 0.000769 0.001406
k24 k55 0.000778 0.001424
k24 k56 0.000771 0.001407
k24 k57 0.000782 0.001439
k24 k58 0.000778 0.001424
k24 k59 0.000778 0.001424
k24 k60 0.000778 0.001424
k24 k61 0.000778 0.001422
k24 k62 0.000778 0.001424
k24 k63 0.000779 0.001424
k24 k64 0.000778 0.001424
k24 k65 0.000778 0.001424
k24 k66 0.000778 0.001424
k24 k67 0.000778 0.001424
k24 k68 0.000778 0.001423
k24 k69 0.000776 0.001419
k24 k70 0.000778 0.001424
k24 k71 0.000778 0.001424
k24 k72 0.000778 0.001424
k24 k73 0.000779 0.001424
k24 k74 0.000778 0.001424
k24 k75 0.000778 0.001424
k24 k76 0.000778 0.001424
k24 k77 0.000778 0.001424
k24 k78 0.000778 0.001424
k24 k79 0.000778 0.001424
k24 k80 0.000773 0.001423
k24 k81 0.000778 0.001424
k24 k82 0.000780 0.001424
k24 k83 0.000778 0.001424
k24 k84 0.000778 0.001424
k24 k85 0.000778 0.001424
k24 k86 0.000778 0.001424
k24 k87 0.000778 0.001424
k24 k88 0.000778 0.001424
k24 k89 0.000781 0.001424
k24 k90 0.000778 0.001424
k24 k91 0.000778 0.001424
k24 k92 0.000783 0.001431
k24 k93 0.000778 0.001424
k24 k94 0.000778 0.001424
k24 k95 0.000778 0.001424
k24 k96 0.000778 0.001424
k24 k97 0.000778 0.001424
k24 k98 0.000778 0.001424
k24 k99 0.000778 0.001424
k24 k100 0.000778 0.001424
k24 k101 0.000778 0.001424
k24 k102 0.000778 0.001424
k24 k103 0.000778 0.001424
k24 k104 0.000756 0.001378
k24 k105 0.000805 0.001481
k24 k106 0.000766 0.001396
k24 k107 0.000778 0.001427
k24 k108 0.000774 0.001411
k24 k109 0.000781 0.001431
k24 k110 0.000775 0.001424
k24 k111 0.000778 0.001424
k24 k112 0.000778 0.001424
k24 k113 0.000778 0.001424
k24 k114 0.000778 0.001424
k24 k115 0.000779 0.001425
k24 k116 0.000778 0.001424
k24 k117 0.000778 0.001424
k24 k118 0.000776 0.001420
k24 k119 0.000776 0.001419
k24 k120 0.000778 0.001424
k24 k121 0.000778 0.001424
k24 k122 0.000778 0.001424
k24 k123 0.000778 0.001424
k24 k124 0.000778 0.001424
k24 k125 0.000778 0.001424
k24 k126 0.000778 0.001424
k24 k127 0.000778 0.001424
k24 k128 0.000778 0.001424
k24 k129 0.000778 0.001424
k24 k130 0.000778 0.001424
k24 k131 0.000778 0.001424
k24 k132 0.000778 0.001424
k24 k133 0.000778 0.001424
k24 k134 0.000778 0.001424
k24 k135 0.000778 0.001424
k24 k136 0.000778 0.001424
k24 k137 0.000778 0.001424
k24 k138 0.000779 0.001424
k24 k139 0.000779 0.001426
k24 k140 0.000779 0.001426
k24 k141 0.000778 0.001424
k24 k142 0.000778 0.001424
k24 k143 0.000778 0.001424
k24 k144 0.000778 0.001424
k24 k145 0.000778 0.001424
k24 k146 0.000778 0.001424
k24 k147 0.000778 0.001424
k24 k148 0.000779 0.001424
k24 k149 0.000778 0.001424
k24 k150 0.000778 0.001424
k24 k151 0.000778 0.001424
k24 k152 0.000778 0.001424
k24 k153 0.000778 0.001424
k24 k154 0.000778 0.001424
k24 k155 0.000778 0.001424
k24 k156 0.000778 0.001424
k24 k157 0.000778 0.001424
k24 k158 0.000778 0.001424
k24 k159 0.000778 0.001424
k24 k160 0.000778 0.001423
k24 k161 0.000779 0.001424
k24 k162 0.000778 0.001424
k24 k163 0.000778 0.001424
k24 k164 0.000778 0.001424
k24 k165 0.000778 0.001424
k24 k166 0.000778 0.001424
k24 k167 0.000778 0.001424
k24 k168 0.000778 0.001424
k24 k169 0.000778 0.001424
k24 k170 0.000778 0.001424
k24 k171 0.000779 0.001424
k24 k172 0.000778 0.001424
k24 k173 0.000779 0.001424
k24 k174 0.000778 0.001424
k24 k175 0.000778 0.001424
k24 k176 0.000778 0.001424
k24 k177 0.000778 0.001424
k24 k178 0.000776 0.001421
k24 k179 0.000782 0.001431
k24 k180 0.000778 0.001424
k24 k181 0.000728 0.001323
k24 k182 0.000778 0.001424
k24 k183 0.000778 0.001424
k24 k184 0.000778 0.001424
k24 k185 0.000778 0.001423
k24 k186 0.000779 0.001425
k24 k187 0.000778 0.001424
k24 k188 0.000778 0.001424
k24 k189 0.000778 0.001424
k24 k190 0.000778 0.001424
k24 k191 0.000776 0.001419
k24 k192 0.000786 0.001439
k24 k193 0.000790 0.001447
k24 k194 0.000778 0.001424
k24 k195 0.000778 0.001424
k24 k196 0.000778 0.001424
k24 k197 0.000778 0.001424
k24 k198 0.000778 0.001424
k24 k199 0.000779 0.001425
k24 k200 0.000779 0.001424
k24 k201 0.000778 0.001424
k24 k202 0.000778 0.001424
k24 k203 0.000721 0.001311
k24 k204 0.000779 0.001425
k24 k205 0.000778 0.001424
k24 k206 0.000778 0.001424
k24 k207 0.000780 0.001427
k24 k208 0.000778 0.001423
k24 k209 0.000778 0.001424
k24 k210 0.000778 0.001424
k24 k211 0.000778 0.001424
k24 k212 0.000774 0.001416
k24 k213 0.000786 0.001441
k24 k214 0.000777 0.001422
k24 k215 0.000778 0.001424
k24 k216 0.000778 0.001424
k24 k217 0.000778 0.001424
k24 k218 0.000778 0.001424
k24 k219 0.000778 0.001424
k24 k220 0.000778 0.001424
k24 k221 0.000778 0.001424
k24 k222 0.000778 0.001424
k24 k223 0.000784 0.001434
k24 k224 0.000778 0.001423
k24 k225 0.000778 0.001424
k24 k226 0.000778 0.001424
k24 k227 0.000778 0.001424
k24 k228 0.000778 0.001424
k24 k229 0.000778 0.001424
k24 k230 0.000778 0.001424
k24 k231 0.000778 0.001424
k24 k232 0.000778 0.001424
k24 k233 0.000778 0.001424
k24 k234 0.000780 0.001428
k24 k235 0.000779 0.001424
k24 k236 0.000778 0.001424
k24 k237 0.000778 0.001424
k24 k238 0.000778 0.001424
k24 k239 0.000778 0.001424
k24 k240 0.000778 0.001424
k24 k241 0.000778 0.001424
k24 k242 0.000778 0.001424
k24 k243 0.000778 0.001424
k24 k244 0.000778 0.001423
k24 k245 0.000779 0.001424
k24 k246 0.000778 0.001424
k24 k247 0.000778 0.001424
k24 k248 0.000778 0.001424
k24 k249 0.000778 0.001424
k24 k250 0.000778 0.001424
k24 k251 0.000778 0.001424
k24 k252 0.000778 0.001424
k24 k253 0.000778 0.001424
k24 k254 0.000778 0.001424
k24 k255 0.000778 0.001424
k24 k256 0.000778 0.001424
k24 k257 0.000778 0.001424
k24 k258 0.000778 0.001424
k24 k259 0.000778 0.001424
k24 k260 0.000778 0.001424
k24 k261 0.000778 0.001424
k24 k262 0.000778 0.001424
k24 k263 0.000778 0.001424
k24 k264 0.000778 0.001424
k24 k265 0.000782 0.001432
k24 k266 0.000778 0.001424
k24 k267 0.000778 0.001424
k24 k268 0.000778 0.001424
k24 k269 0.000778 0.001424
k24 k270 0.000778 0.001424
k24 k271 0.000778 0.001424
k24 k272 0.000778 0.001424
k24 k273 0.000778 0.001424
k24 k274 0.000778 0.001424
k24 k275 0.000779 0.001425
k24 k276 0.000769 0.001405
k24 k277 0.000778 0.001423
k24 k278 0.000778 0.001424
k24 k279 0.000778 0.001424
k24 k280 0.000778 0.001424
k24 k281 0.000778 0.001424
k24 k282 0.000778 0.001424
k24 k283 0.000778 0.001424
k24 k284 0.000778 0.001424
k24 k285 0.000778 0.001424
k24 k286 0.000778 0.001424
k24 k287 0.000778 0.001424
k24 k288 0.000778 0.001423
k24 k289 0.000778 0.001424
k24 k290 0.000778 0.001424
k24 k291 0.000789 0.001450
k24 k292 0.000778 0.001424
k24 k293 0.000779 0.001423
k24 k294 0.000779 0.001425
k24 k295 0.000778 0.001424
k24 k296 0.000777 0.001423
k24 k297 0.000787 0.001441
k24 k298 0.000828 0.001525
k24 k299 0.000772 0.001421
k24 k300 0.000778 0.001424
k24 k301 0.000778 0.001424
k24 k302 0.000778 0.001424
k24 k303 0.000778 0.001424
k24 k304 0.000778 0.001424
k24 k305 0.000778 0.001424
k24 k306 0.000778 0.001424
k24 k307 0.000778 0.001424
k24 k308 0.000778 0.001424
k24 k309 0.000778 0.001424
k24 k310 0.000778 0.001424
k24 k311 0.000778 0.001424
k24 k312 0.000775 0.001417
k24 k313 0.000778 0.001424
k24 k314 0.000778 0.001424
k24 k315 0.000778 0.001424
k24 k316 0.000781 0.001424
k24 k317 0.000778 0.001424
k24 k318 0.000786 0.001444
k24 k319 0.000780 0.001423
k24 k320 0.000779 0.001424
k24 k321 0.000778 0.001424
k24 k322 0.000778 0.001424
k24 k323 0.000778 0.001424
k24 k324 0.000778 0.001424
k24 k325 0.000778 0.001424
k24 k326 0.000778 0.001424
k24 k327 0.000778 0.001424
k24 k328 0.000778 0.001424
k24 k329 0.000778 0.001424
k24 k330 0.000778 0.001423
k24 k331 0.000778 0.001424
k24 k332 0.000778 0.001424
k24 k333 0.000775 0.001410
k24 k334 0.000778 0.001424
k24 k335 0.000778 0.001424
k24 k336 0.000778 0.001424
k24 k337 0.000782 0.001424
k24 k338 0.000778 0.001425
k24 k339 0.000780 0.001425
k24 k340 0.000779 0.001428
k24 k341 0.000777 0.001424
k24 k342 0.000778 0.001424
k24 k343 0.000778 0.001424
k24 k344 0.000778 0.001424
k24 k345 0.000778 0.001424
k24 k346 0.000778 0.001424
k24 k347 0.000778 0.001424
k24 k348 0.000778 0.001424
k24 k349 0.000778 0.001424
k24 k350 0.000778 0.001424
k24 k351 0.000778 0.001424
k24 k352 0.000778 0.001424
k24 k353 0.000778 0.001424
k24 k354 0.000778 0.001424
k24 k355 0.000778 0.001424
k24 k356 0.000778 0.001424
k24 k357 0.000778 0.001424
k24 k358 0.000777 0.001424
k24 k359 0.000778 0.001424
k24 k360 0.000778 0.001423
k24 k361 0.000778 0.001424
k24 k362 0.000779 0.001424
k24 k363 0.000778 0.001424
k24 k364 0.000778 0.001424
k24 k365 0.000778 0.001424
k24 k366 0.000778 0.001424
k24 k367 0.000778 0.001424
k24 k368 0.000778 0.001424
k24 k369 0.000778 0.001424
k24 k370 0.000778 0.001424
k24 k371 0.000778 0.001424
k24 k372 0.000778 0.001424
k24 k373 0.000778 0.001424
k24 k374 0.000778 0.001424
k24 k375 0.000778 0.001424
k24 k376 0.000778 0.001424
k24 k377 0.000778 0.001424
k24 k378 0.000778 0.001424
k24 k379 0.000778 0.001424
k24 k380 0.000778 0.001424
k24 k381 0.000778 0.001424
k24 k382 0.000778 0.001424
k24 k383 0.000778 0.001424
k24 k384 0.000778 0.001424
k24 k385 0.000778 0.001424
k24 k386 0.000778 0.001424
k24 k387 0.000778 0.001424
k24 k388 0.000778 0.001424
k24 k389 0.000778 0.001424
k24 k390 0.000778 0.001424
k24 k391 0.000778 0.001424
k24 k392 0.000778 0.001424
k24 k393 0.000778 0.001424
k24 k394 0.000778 0.001424
k24 k395 0.000778 0.001424
k24 k396 0.000779 0.001424
k24 k397 0.000778 0.001424
k24 k398 0.000778 0.001424
k24 k399 0.000778 0.001424
k24 k400 0.000779 0.001424
k24 k401 0.000778 0.001424
k24 k402 0.000779 0.001424
k24 k403 0.000778 0.001424
k24 k404 0.000779 0.001424
k24 k405 0.000778 0.001424
k25 k26 -0.002358 0.004035
k25 k27 -0.002358 0.004036
k25 k28 -0.002382 0.004028
k25 k29 -0.002358 0.004038
k25 k30 -0.002316 0.004047
k25 k31 -0.002208 0.003986
k25 k32 -0.002358 0.004037
k25 k33 -0.002359 0.004038
k25 k34 -0.002394 0.004003
k25 k35 -0.002352 0.004029
k25 k36 -0.002358 0.004036
k25 k37 -0.002358 0.004036
k25 k38 -0.002288 0.004026
k25 k39 -0.002379 0.004044
k25 k40 -0.002356 0.004036
k25 k41 -0.002367 0.004038
k25 k42 -0.002380 0.004027
k25 k43 -0.002353 0.004032
k25 k44 -0.002359 0.004037
