Parameter S1 S1_conf ST ST_conf
Tmax k244 0.021171 0.051869
Tmax k245 0.021377 0.051878
Tmax k246 0.021165 0.051865
Tmax k247 0.021187 0.051863
Tmax k248 0.021213 0.051866
Tmax k249 0.021168 0.051865
Tmax k250 0.021180 0.051864
Tmax k251 0.021168 0.051865
Tmax k252 0.021164 0.051867
Tmax k253 0.021170 0.051865
Tmax k254 0.021193 0.051859
Tmax k255 0.021115 0.051863
Tmax k256 0.021167 0.051864
Tmax k257 0.021168 0.051865
Tmax k258 0.021168 0.051865
Tmax k259 0.021164 0.051864
Tmax k260 0.021168 0.051865
Tmax k261 0.021165 0.051865
Tmax k262 0.021159 0.051866
Tmax k263 0.021162 0.051859
Tmax k264 0.021171 0.051864
Tmax k265 0.021102 0.051879
Tmax k266 0.021308 0.051874
Tmax k267 0.021147 0.051865
Tmax k268 0.021148 0.051864
Tmax k269 0.021169 0.051863
Tmax k270 0.021175 0.051863
Tmax k271 0.021161 0.051862
Tmax k272 0.021142 0.051864
Tmax k273 0.021168 0.051865
Tmax k274 0.021204 0.051865
Tmax k275 0.021200 0.051862
Tmax k276 0.021072 0.051884
Tmax k277 0.021227 0.051863
Tmax k278 0.021170 0.051864
Tmax k279 0.021167 0.051865
Tmax k280 0.021154 0.051861
Tmax k281 0.021176 0.051864
Tmax k282 0.021168 0.051865
Tmax k283 0.021167 0.051865
Tmax k284 0.021158 0.051865
Tmax k285 0.021167 0.051865
Tmax k286 0.021220 0.051835
Tmax k287 0.021240 0.051871
Tmax k288 0.021345 0.051861
Tmax k289 0.021164 0.051864
Tmax k290 0.021140 0.051928
Tmax k291 0.020343 0.051918
Tmax k292 0.021186 0.051855
Tmax k293 0.021608 0.051998
Tmax k294 0.021209 0.051882
Tmax k295 0.023145 0.052011
Tmax k296 0.021128 0.051858
Tmax k297 0.022232 0.051682
Tmax k298 0.025034 0.051712
Tmax k299 0.021054 0.051895
Tmax k300 0.021167 0.051864
Tmax k301 0.021002 0.051844
Tmax k302 0.021187 0.051862
Tmax k303 0.021172 0.051865
Tmax k304 0.021188 0.051863
Tmax k305 0.021169 0.051863
Tmax k306 0.021166 0.051865
Tmax k307 0.021156 0.051898
Tmax k308 0.021217 0.051875
Tmax k309 0.021103 0.051869
Tmax k310 0.021166 0.051861
Tmax k311 0.021053 0.051897
Tmax k312 0.021791 0.051723
Tmax k313 0.021097 0.051840
Tmax k314 0.020974 0.051769
Tmax k315 0.021167 0.051865
Tmax k316 0.021648 0.051704
Tmax k317 0.021140 0.051863
Tmax k318 0.020013 0.052175
Tmax k319 0.021093 0.052076
Tmax k320 0.021007 0.051952
Tmax k321 0.021194 0.051867
Tmax k322 0.021152 0.051864
Tmax k323 0.021034 0.051868
Tmax k324 0.021167 0.051865
Tmax k325 0.021146 0.051869
Tmax k326 0.021170 0.051864
Tmax k327 0.021170 0.051865
Tmax k328 0.021291 0.051935
Tmax k329 0.021084 0.051857
Tmax k330 0.021231 0.051883
Tmax k331 0.021200 0.051856
Tmax k332 0.021222 0.051909
Tmax k333 0.021137 0.051851
Tmax k334 0.021102 0.051865
Tmax k335 0.021167 0.051865
Tmax k336 0.022258 0.051996
Tmax k337 0.019231 0.051516
Tmax k338 0.021255 0.051852
Tmax k339 0.021208 0.051785
Tmax k340 0.020972 0.051752
Tmax k341 0.021087 0.051892
Tmax k342 0.021144 0.051867
Tmax k343 0.021164 0.051864
Tmax k344 0.021167 0.051865
Tmax k345 0.021166 0.051864
Tmax k346 0.021168 0.051865
Tmax k347 0.021171 0.051865
Tmax k348 0.021171 0.051865
Tmax k349 0.021171 0.051868
Tmax k350 0.021165 0.051865
Tmax k351 0.021151 0.051863
Tmax k352 0.021151 0.051863
Tmax k353 0.021169 0.051864
Tmax k354 0.021132 0.051879
Tmax k355 0.021130 0.051866
Tmax k356 0.021119 0.051862
Tmax k357 0.021119 0.051860
Tmax k358 0.021121 0.051809
Tmax k359 0.021174 0.051864
Tmax k360 0.021114 0.051864
Tmax k361 0.021021 0.051870
Tmax k362 0.021149 0.051857
Tmax k363 0.021160 0.051865
Tmax k364 0.021173 0.051865
Tmax k365 0.021169 0.051865
Tmax k366 0.021160 0.051864
Tmax k367 0.021165 0.051864
Tmax k368 0.021167 0.051865
Tmax k369 0.021167 0.051865
Tmax k370 0.021168 0.051864
Tmax k371 0.021171 0.051865
Tmax k372 0.021167 0.051865
Tmax k373 0.021165 0.051864
Tmax k374 0.021153 0.051866
Tmax k375 0.021165 0.051864
Tmax k376 0.021176 0.051865
Tmax k377 0.021214 0.051865
Tmax k378 0.021190 0.051866
Tmax k379 0.021169 0.051865
Tmax k380 0.021167 0.051865
Tmax k381 0.021168 0.051865
Tmax k382 0.021172 0.051864
Tmax k383 0.021156 0.051865
Tmax k384 0.021167 0.051865
Tmax k385 0.021116 0.051870
Tmax k386 0.021173 0.051865
Tmax k387 0.021165 0.051865
Tmax k388 0.021174 0.051863
Tmax k389 0.021164 0.051864
Tmax k390 0.021167 0.051865
Tmax k391 0.021118 0.051858
Tmax k392 0.021500 0.051924
Tmax k393 0.021176 0.051863
Tmax k394 0.021191 0.051862
Tmax k395 0.021167 0.051865
Tmax k396 0.021222 0.051852
Tmax k397 0.021305 0.051864
Tmax k398 0.020837 0.051732
Tmax k399 0.021236 0.051876
Tmax k400 0.021219 0.051841
Tmax k401 0.021174 0.051865
Tmax k402 0.021175 0.051899
Tmax k403 0.021224 0.051907
Tmax k404 0.021130 0.051868
Tmax k405 0.021169 0.051861
h Carbon 0.008861 0.029976
h Hydrogen 0.006758 0.030955
h k0 0.010311 0.029469
h k1 0.010224 0.029654
h k2 0.011419 0.029764
h k3 0.009397 0.029765
h k4 0.010086 0.029444
h k5 0.010345 0.029455
h k6 0.010717 0.029509
h k7 0.010990 0.029450
h k8 0.010615 0.029467
h k9 0.010320 0.029438
h k10 0.010345 0.029459
h k11 0.010446 0.029460
h k12 0.010553 0.029517
h k13 0.010808 0.029444
h k14 0.011624 0.029478
h k15 0.011333 0.029412
h k16 0.010389 0.029458
h k17 0.009260 0.029614
h k18 0.010493 0.029448
h k19 0.010483 0.029456
h k20 0.010301 0.029483
h k21 0.011335 0.029459
h k22 0.010534 0.029466
h k23 0.010966 0.029575
h k24 0.010460 0.029460
h k25 0.010466 0.029458
h k26 0.010641 0.029455
h k27 0.010480 0.029462
h k28 0.012146 0.029418
h k29 0.010429 0.029409
h k30 0.011838 0.029590
h k31 0.010241 0.029562
h k32 0.010509 0.029463
h k33 0.010433 0.029457
h k34 0.011011 0.029520
h k35 0.010480 0.029475
h k36 0.010441 0.029460
h k37 0.010446 0.029459
h k38 0.010158 0.029459
h k39 0.010586 0.029469
h k40 0.010428 0.029459
h k41 0.010523 0.029461
h k42 0.010624 0.029478
h k43 0.010446 0.029459
h k44 0.010445 0.029460
h k45 0.010458 0.029457
h k46 0.010379 0.029460
h k47 0.010452 0.029459
h k48 0.010026 0.029554
h k49 0.010243 0.029451
h k50 0.010205 0.029371
h k51 0.010348 0.029462
h k52 0.010206 0.029491
h k53 0.010790 0.029457
h k54 0.010340 0.029428
h k55 0.010648 0.029424
h k56 0.010788 0.029342
h k57 0.010354 0.029442
h k58 0.010757 0.029383
h k59 0.010446 0.029460
h k60 0.010447 0.029460
h k61 0.010902 0.029593
h k62 0.010465 0.029466
h k63 0.010496 0.029465
h k64 0.010447 0.029460
h k65 0.010447 0.029460
h k66 0.010447 0.029459
h k67 0.010387 0.029465
h k68 0.010273 0.029523
h k69 0.010575 0.029499
h k70 0.010308 0.029506
h k71 0.010689 0.029475
h k72 0.010447 0.029460
h k73 0.010391 0.029464
h k74 0.010447 0.029460
h k75 0.010483 0.029465
h k76 0.010447 0.029460
h k77 0.010447 0.029460
h k78 0.010282 0.029489
h k79 0.010223 0.029475
h k80 0.010546 0.029485
h k81 0.010389 0.029487
h k82 0.010640 0.029445
h k83 0.010494 0.029454
h k84 0.010446 0.029460
h k85 0.010447 0.029460
h k86 0.010217 0.029512
h k87 0.010412 0.029459
h k88 0.010447 0.029460
h k89 0.010445 0.029460
h k90 0.010444 0.029460
h k91 0.010430 0.029460
h k92 0.010431 0.029456
h k93 0.010447 0.029460
h k94 0.010447 0.029460
h k95 0.010447 0.029460
h k96 0.010447 0.029460
h k97 0.010447 0.029460
h k98 0.010447 0.029460
h k99 0.010447 0.029460
h k100 0.010447 0.029460
h k101 0.010456 0.029460
h k102 0.010447 0.029460
h k103 0.010448 0.029460
h k104 0.010803 0.029417
h k105 0.011592 0.029444
h k106 0.010668 0.029630
h k107 0.010407 0.028988
h k108 0.011723 0.029832
h k109 0.009821 0.029370
h k110 0.009274 0.029790
h k111 0.010448 0.029460
h k112 0.010446 0.029460
h k113 0.010446 0.029460
h k114 0.010448 0.029460
h k115 0.010478 0.029461
h k116 0.010801 0.029444
h k117 0.010412 0.029461
h k118 0.010430 0.029452
h k119 0.010811 0.029479
h k120 0.010446 0.029460
h k121 0.010477 0.029460
h k122 0.010447 0.029460
h k123 0.010447 0.029460
h k124 0.010283 0.029489
h k125 0.010445 0.029460
h k126 0.010448 0.029460
h k127 0.010436 0.029456
h k128 0.010446 0.029459
h k129 0.010471 0.029462
h k130 0.010344 0.029459
h k131 0.010447 0.029460
h k132 0.010447 0.029460
h k133 0.010447 0.029460
h k134 0.010447 0.029460
h k135 0.010444 0.029460
h k136 0.010424 0.029461
h k137 0.010447 0.029460
h k138 0.010124 0.029496
h k139 0.010398 0.029453
h k140 0.010437 0.029477
h k141 0.010446 0.029460
h k142 0.010492 0.029454
h k143 0.010447 0.029460
h k144 0.010446 0.029460
h k145 0.010447 0.029460
h k146 0.010446 0.029460
h k147 0.010448 0.029460
h k148 0.010504 0.029461
h k149 0.010446 0.029460
h k150 0.010404 0.029461
h k151 0.010446 0.029460
h k152 0.010447 0.029460
h k153 0.010446 0.029460
h k154 0.010443 0.029458
h k155 0.010447 0.029460
h k156 0.010447 0.029460
h k157 0.010376 0.029462
h k158 0.010445 0.029460
h k159 0.010518 0.029461
h k160 0.010419 0.029499
h k161 0.010168 0.029493
h k162 0.010451 0.029460
h k163 0.010442 0.029477
h k164 0.010438 0.029461
h k165 0.010344 0.029459
h k166 0.010467 0.029465
h k167 0.010448 0.029460
h k168 0.010442 0.029460
h k169 0.010342 0.029471
h k170 0.010444 0.029460
h k171 0.010364 0.029465
h k172 0.010442 0.029460
h k173 0.010433 0.029460
h k174 0.010448 0.029460
h k175 0.010441 0.029459
h k176 0.010440 0.029461
h k177 0.010450 0.029460
h k178 0.010470 0.029468
h k179 0.010382 0.029487
h k180 0.010432 0.029459
h k181 0.010319 0.029322
h k182 0.010447 0.029460
h k183 0.010443 0.029462
h k184 0.010540 0.029457
h k185 0.010451 0.029460
h k186 0.010475 0.029455
h k187 0.010347 0.029540
h k188 0.010406 0.029452
h k189 0.010448 0.029462
h k190 0.010764 0.029422
h k191 0.010454 0.029455
h k192 0.009667 0.029591
h k193 0.010404 0.029462
h k194 0.010445 0.029461
h k195 0.010446 0.029460
h k196 0.010441 0.029460
h k197 0.010446 0.029460
h k198 0.010446 0.029461
h k199 0.010485 0.029465
h k200 0.010451 0.029455
h k201 0.010468 0.029460
h k202 0.010447 0.029460
h k203 0.011190 0.029461
h k204 0.010452 0.029461
h k205 0.010380 0.029447
h k206 0.010450 0.029455
h k207 0.010470 0.029459
h k208 0.010432 0.029466
h k209 0.010455 0.029458
h k210 0.010510 0.029427
h k211 0.010472 0.029439
h k212 0.010451 0.029451
h k213 0.010174 0.029553
h k214 0.010447 0.029457
h k215 0.010812 0.029443
h k216 0.010447 0.029460
h k217 0.010448 0.029460
h k218 0.010447 0.029460
h k219 0.010446 0.029460
h k220 0.010449 0.029460
h k221 0.010447 0.029460
h k222 0.010446 0.029460
h k223 0.010503 0.029439
h k224 0.010447 0.029465
h k225 0.010448 0.029460
h k226 0.010812 0.029444
h k227 0.010801 0.029445
h k228 0.010445 0.029460
h k229 0.010445 0.029460
h k230 0.010447 0.029460
h k231 0.010448 0.029459
h k232 0.010457 0.029458
h k233 0.010468 0.029460
h k234 0.010418 0.029454
h k235 0.010434 0.029462
h k236 0.010445 0.029460
h k237 0.010446 0.029460
h k238 0.010442 0.029460
h k239 0.010447 0.029460
h k240 0.010465 0.029459
h k241 0.010447 0.029460
h k242 0.010440 0.029459
h k243 0.010447 0.029460
h k244 0.010467 0.029463
h k245 0.010345 0.029467
h k246 0.010446 0.029460
h k247 0.010431 0.029463
h k248 0.010758 0.029445
h k249 0.010447 0.029460
h k250 0.010452 0.029457
h k251 0.010449 0.029460
h k252 0.010452 0.029459
h k253 0.010448 0.029459
h k254 0.010437 0.029460
h k255 0.010435 0.029461
h k256 0.010444 0.029460
h k257 0.010802 0.029444
h k258 0.010447 0.029460
h k259 0.010440 0.029460
h k260 0.010447 0.029460
h k261 0.010448 0.029460
h k262 0.010442 0.029460
h k263 0.010452 0.029457
h k264 0.010448 0.029460
h k265 0.010425 0.029463
h k266 0.010377 0.029457
h k267 0.010442 0.029459
h k268 0.010438 0.029458
h k269 0.010448 0.029460
h k270 0.010456 0.029461
h k271 0.010450 0.029461
h k272 0.010446 0.029458
h k273 0.010444 0.029460
h k274 0.010502 0.029459
h k275 0.010782 0.029447
h k276 0.010418 0.029463
h k277 0.010463 0.029452
h k278 0.010450 0.029459
h k279 0.010446 0.029460
h k280 0.010447 0.029460
h k281 0.010815 0.029445
h k282 0.010446 0.029460
h k283 0.010447 0.029460
h k284 0.010281 0.029489
h k285 0.010447 0.029460
h k286 0.010417 0.029460
h k287 0.010458 0.029459
h k288 0.010493 0.029448
h k289 0.010446 0.029460
h k290 0.010352 0.029453
h k291 0.010001 0.029283
h k292 0.010731 0.029444
h k293 0.010475 0.029474
h k294 0.010408 0.029461
h k295 0.012008 0.029248
h k296 0.010411 0.029463
h k297 0.010637 0.029385
h k298 0.010408 0.029375
h k299 0.010710 0.029437
h k300 0.010452 0.029459
h k301 0.010458 0.029458
h k302 0.010519 0.029461
h k303 0.010444 0.029460
h k304 0.010445 0.029460
h k305 0.010440 0.029462
h k306 0.010446 0.029460
h k307 0.010477 0.029447
h k308 0.010438 0.029462
h k309 0.010453 0.029460
h k310 0.010432 0.029460
h k311 0.010654 0.029462
h k312 0.010433 0.029376
h k313 0.010444 0.029460
h k314 0.010627 0.029445
h k315 0.010447 0.029460
h k316 0.010064 0.029469
h k317 0.010464 0.029456
h k318 0.009550 0.029291
h k319 0.010593 0.029476
h k320 0.010469 0.029444
h k321 0.010439 0.029462
h k322 0.010431 0.029459
h k323 0.010562 0.029458
h k324 0.010446 0.029460
h k325 0.010446 0.029459
h k326 0.010446 0.029460
h k327 0.010448 0.029460
h k328 0.010471 0.029458
h k329 0.010462 0.029460
h k330 0.010428 0.029460
h k331 0.010430 0.029460
h k332 0.010508 0.029464
h k333 0.009691 0.029435
h k334 0.010457 0.029459
h k335 0.010447 0.029460
h k336 0.010198 0.029481
h k337 0.010604 0.029295
h k338 0.010451 0.029458
h k339 0.010543 0.029359
h k340 0.010462 0.029409
h k341 0.010464 0.029469
h k342 0.010444 0.029464
h k343 0.010443 0.029460
h k344 0.010447 0.029460
h k345 0.010447 0.029460
h k346 0.010446 0.029460
h k347 0.010448 0.029460
h k348 0.010448 0.029460
h k349 0.010448 0.029460
h k350 0.010447 0.029461
h k351 0.010448 0.029459
h k352 0.010449 0.029460
h k353 0.010439 0.029460
h k354 0.010482 0.029467
h k355 0.010458 0.029459
h k356 0.010340 0.029459
h k357 0.010444 0.029460
h k358 0.010444 0.029455
h k359 0.010446 0.029460
h k360 0.010462 0.029461
h k361 0.010248 0.029495
h k362 0.010399 0.029460
h k363 0.010447 0.029460
h k364 0.010442 0.029460
h k365 0.010446 0.029460
h k366 0.010448 0.029460
h k367 0.010447 0.029460
h k368 0.010447 0.029460
h k369 0.010447 0.029460
h k370 0.010446 0.029460
h k371 0.010442 0.029459
h k372 0.010447 0.029460
h k373 0.010802 0.029444
h k374 0.010446 0.029460
h k375 0.010447 0.029460
h k376 0.010444 0.029459
h k377 0.010463 0.029462
h k378 0.010431 0.029459
h k379 0.010446 0.029460
h k380 0.010446 0.029460
h k381 0.010802 0.029444
h k382 0.010449 0.029460
h k383 0.010283 0.029489
h k384 0.010447 0.029460
h k385 0.010486 0.029461
h k386 0.010455 0.029460
h k387 0.010447 0.029460
h k388 0.010448 0.029460
h k389 0.010447 0.029460
h k390 0.010447 0.029460
h k391 0.010428 0.029456
h k392 0.010458 0.029462
h k393 0.010461 0.029460
h k394 0.010447 0.029459
h k395 0.010447 0.029460
h k396 0.010443 0.029470
h k397 0.010544 0.029455
h k398 0.010444 0.029478
h k399 0.010564 0.029453
h k400 0.010612 0.029448
h k401 0.010453 0.029459
h k402 0.010527 0.029453
h k403 0.010652 0.029435
h k404 0.010504 0.029449
h k405 0.010406 0.029461
Carbon Hydrogen 0.054361 0.077426
Carbon k0 0.023774 0.072769
Carbon k1 0.026168 0.072899
Carbon k2 0.025518 0.072787
Carbon k3 0.024917 0.072300
Carbon k4 0.024060 0.072940
Carbon k5 0.024306 0.072773
Carbon k6 0.026237 0.073464
Carbon k7 0.019094 0.073635
Carbon k8 0.024583 0.073005
Carbon k9 0.023744 0.072958
Carbon k10 0.024179 0.072837
Carbon k11 0.024031 0.072841
Carbon k12 0.024751 0.072906
Carbon k13 0.024562 0.072817
Carbon k14 0.023477 0.072609
Carbon k15 0.025589 0.073080
Carbon k16 0.024202 0.072849
Carbon k17 0.024030 0.072987
Carbon k18 0.023979 0.072847
Carbon k19 0.023775 0.072836
Carbon k20 0.024697 0.072989
Carbon k21 0.025877 0.072795
Carbon k22 0.024078 0.072839
Carbon k23 0.024262 0.073085
Carbon k24 0.023978 0.072841
Carbon k25 0.024319 0.072831
Carbon k26 0.024306 0.072792
Carbon k27 0.024030 0.072862
Carbon k28 0.024386 0.073328
Carbon k29 0.023481 0.072996
Carbon k30 0.022181 0.073185
Carbon k31 0.025078 0.073387
Carbon k32 0.023771 0.072768
Carbon k33 0.024142 0.072861
Carbon k34 0.025708 0.072960
Carbon k35 0.023942 0.072856
Carbon k36 0.023952 0.072845
Carbon k37 0.024035 0.072841
Carbon k38 0.023810 0.072972
Carbon k39 0.023711 0.072839
Carbon k40 0.023974 0.072863
Carbon k41 0.023767 0.072844
Carbon k42 0.023607 0.072904
Carbon k43 0.023765 0.072872
Carbon k44 0.024044 0.072841
Carbon k45 0.023925 0.072850
Carbon k46 0.024113 0.072843
Carbon k47 0.024041 0.072841
Carbon k48 0.022290 0.072663
Carbon k49 0.023543 0.072778
Carbon k50 0.025451 0.072773
Carbon k51 0.024752 0.072833
Carbon k52 0.024549 0.072743
Carbon k53 0.023118 0.072812
Carbon k54 0.022475 0.072863
Carbon k55 0.024086 0.072889
Carbon k56 0.024188 0.072792
Carbon k57 0.023161 0.072650
Carbon k58 0.025617 0.073302
Carbon k59 0.024032 0.072842
Carbon k60 0.024034 0.072842
Carbon k61 0.024137 0.072859
Carbon k62 0.023936 0.072837
Carbon k63 0.024756 0.072925
Carbon k64 0.024034 0.072842
Carbon k65 0.024028 0.072842
Carbon k66 0.023995 0.072844
Carbon k67 0.023619 0.072868
Carbon k68 0.023914 0.072883
Carbon k69 0.023716 0.072895
Carbon k70 0.024463 0.072858
Carbon k71 0.024351 0.072783
Carbon k72 0.024032 0.072841
Carbon k73 0.023814 0.072874
Carbon k74 0.024034 0.072841
Carbon k75 0.023900 0.072853
Carbon k76 0.024033 0.072841
Carbon k77 0.024026 0.072841
Carbon k78 0.024057 0.072843
Carbon k79 0.024004 0.072844
Carbon k80 0.024207 0.072877
Carbon k81 0.025496 0.072889
Carbon k82 0.025519 0.072904
Carbon k83 0.024086 0.072839
Carbon k84 0.024029 0.072841
Carbon k85 0.024034 0.072841
Carbon k86 0.023408 0.072839
Carbon k87 0.024105 0.072842
Carbon k88 0.024034 0.072841
Carbon k89 0.024032 0.072842
Carbon k90 0.023976 0.072856
Carbon k91 0.023962 0.072859
Carbon k92 0.024056 0.072842
Carbon k93 0.024034 0.072841
Carbon k94 0.024034 0.072841
Carbon k95 0.024034 0.072841
Carbon k96 0.024034 0.072841
Carbon k97 0.024034 0.072841
Carbon k98 0.024034 0.072841
Carbon k99 0.024034 0.072841
Carbon k100 0.024034 0.072841
Carbon k101 0.024092 0.072846
Carbon k102 0.024034 0.072841
Carbon k103 0.024026 0.072841
Carbon k104 0.024965 0.072762
Carbon k105 0.027740 0.072719
Carbon k106 0.023601 0.072842
Carbon k107 0.024229 0.073032
Carbon k108 0.030635 0.073519
Carbon k109 0.024773 0.072879
Carbon k110 0.028312 0.072940
Carbon k111 0.024026 0.072841
Carbon k112 0.024034 0.072841
Carbon k113 0.024035 0.072841
Carbon k114 0.024031 0.072842
Carbon k115 0.024481 0.072847
Carbon k116 0.024550 0.072813
Carbon k117 0.023876 0.072832
Carbon k118 0.024171 0.072847
Carbon k119 0.023586 0.072775
Carbon k120 0.024035 0.072841
Carbon k121 0.024000 0.072840
Carbon k122 0.024034 0.072841
Carbon k123 0.024032 0.072842
Carbon k124 0.024047 0.072843
Carbon k125 0.024020 0.072842
Carbon k126 0.024030 0.072841
Carbon k127 0.024048 0.072834
Carbon k128 0.024021 0.072843
Carbon k129 0.024253 0.072797
Carbon k130 0.024178 0.072837
Carbon k131 0.024034 0.072841
Carbon k132 0.024034 0.072841
Carbon k133 0.024036 0.072842
Carbon k134 0.024034 0.072841
Carbon k135 0.024035 0.072842
Carbon k136 0.024082 0.072839
Carbon k137 0.024035 0.072841
Carbon k138 0.024244 0.072818
Carbon k139 0.023695 0.072814
Carbon k140 0.023763 0.072900
Carbon k141 0.024036 0.072841
Carbon k142 0.024115 0.072849
Carbon k143 0.024035 0.072841
Carbon k144 0.024034 0.072842
Carbon k145 0.024036 0.072842
Carbon k146 0.024004 0.072844
Carbon k147 0.024039 0.072841
Carbon k148 0.024121 0.072859
Carbon k149 0.024026 0.072841
Carbon k150 0.024075 0.072828
Carbon k151 0.024035 0.072841
Carbon k152 0.024035 0.072841
Carbon k153 0.024034 0.072841
Carbon k154 0.024031 0.072841
Carbon k155 0.024032 0.072842
Carbon k156 0.024031 0.072841
Carbon k157 0.024192 0.072851
Carbon k158 0.024024 0.072842
Carbon k159 0.024130 0.072832
Carbon k160 0.023782 0.072846
Carbon k161 0.023689 0.072715
Carbon k162 0.024039 0.072842
Carbon k163 0.024101 0.072848
Carbon k164 0.024013 0.072840
Carbon k165 0.024178 0.072837
Carbon k166 0.023976 0.072842
Carbon k167 0.024016 0.072842
Carbon k168 0.024007 0.072845
Carbon k169 0.023857 0.072842
Carbon k170 0.024054 0.072835
Carbon k171 0.023867 0.072800
Carbon k172 0.024025 0.072842
Carbon k173 0.024105 0.072839
Carbon k174 0.024026 0.072841
Carbon k175 0.024054 0.072840
Carbon k176 0.024041 0.072842
Carbon k177 0.024018 0.072843
Carbon k178 0.024397 0.072827
Carbon k179 0.023909 0.072849
Carbon k180 0.024070 0.072844
Carbon k181 0.022726 0.072916
Carbon k182 0.024034 0.072841
Carbon k183 0.023984 0.072837
Carbon k184 0.023942 0.072874
Carbon k185 0.024109 0.072834
Carbon k186 0.024077 0.072834
Carbon k187 0.024261 0.072860
Carbon k188 0.023894 0.072845
Carbon k189 0.024058 0.072837
Carbon k190 0.024275 0.072810
Carbon k191 0.023871 0.072842
Carbon k192 0.023725 0.072996
Carbon k193 0.024162 0.072802
Carbon k194 0.024033 0.072847
Carbon k195 0.024035 0.072841
Carbon k196 0.023862 0.072807
Carbon k197 0.024028 0.072842
Carbon k198 0.024050 0.072845
Carbon k199 0.023959 0.072849
Carbon k200 0.023857 0.072846
Carbon k201 0.024098 0.072845
Carbon k202 0.024034 0.072841
Carbon k203 0.026776 0.072931
Carbon k204 0.024033 0.072838
Carbon k205 0.024084 0.072822
Carbon k206 0.023925 0.072845
Carbon k207 0.024049 0.072862
Carbon k208 0.023887 0.072848
Carbon k209 0.024042 0.072843
Carbon k210 0.023986 0.072844
Carbon k211 0.024458 0.072878
Carbon k212 0.024061 0.072831
Carbon k213 0.024800 0.072975
Carbon k214 0.023995 0.072834
Carbon k215 0.024546 0.072812
Carbon k216 0.024036 0.072841
Carbon k217 0.024030 0.072841
Carbon k218 0.024033 0.072841
Carbon k219 0.024036 0.072841
Carbon k220 0.024033 0.072841
Carbon k221 0.024034 0.072841
Carbon k222 0.024034 0.072841
